,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
0,414,0.0004972446241015627,24,18,5,"[0.25595003366470337, 0.21026228368282318, 0.0970245897769928, 0.07026872783899307, 0.05489949509501457, 0.0431227907538414, 0.03534874692559242, 0.031510092318058014, 0.025741392746567726, 0.02356194145977497, 0.021840393543243408, 0.019810378551483154, 0.018947875127196312, 0.016438547521829605, 0.015191829763352871, 0.015250644646584988, 0.014748170971870422, 0.012893814593553543]","[0.7079457640647888, 0.07673125714063644, 0.06479906290769577, 0.06616201251745224, 0.04736774042248726, 0.04793119058012962, 0.042872197926044464, 0.038922280073165894, 0.04042528569698334, 0.039639607071876526, 0.06074758246541023, 0.03298764303326607, 0.03153303265571594, 0.03116127848625183, 0.03308961167931557, 0.030339200049638748, 0.030959557741880417, 0.0345623716711998]",0.030339200049638748,1385.007758195512,0
1,417,0.0005603464932593388,23,18,5,"[0.26564928889274597, 0.1239602342247963, 0.08024351298809052, 0.05861734598875046, 0.04560081288218498, 0.03765533119440079, 0.03269396722316742, 0.029109898954629898, 0.025967687368392944, 0.02348089963197708, 0.021162955090403557, 0.020285997539758682, 0.01762734167277813, 0.018202589824795723, 0.016521528363227844, 0.01618598960340023, 0.015810146927833557, 0.014111267402768135]","[0.096270352602005, 0.07838460057973862, 0.05160561203956604, 0.0766107439994812, 0.048564162105321884, 0.04504600539803505, 0.04650023207068443, 0.03932929039001465, 0.03622400760650635, 0.04013433679938316, 0.03628651425242424, 0.03385379910469055, 0.03250223025679588, 0.030111193656921387, 0.029267456382513046, 0.029462888836860657, 0.034595705568790436, 0.029613811522722244]",0.029267456382513046,1377.5675462894142,0
2,422,0.0002898408147090929,23,18,5,"[0.2602519392967224, 0.14077644050121307, 0.10032248497009277, 0.07780338078737259, 0.06008397415280342, 0.04992289841175079, 0.03957771137356758, 0.033038780093193054, 0.0283005740493536, 0.024688055738806725, 0.02218850515782833, 0.0202846247702837, 0.018494578078389168, 0.016918443143367767, 0.015453046187758446, 0.013985149562358856, 0.014067920856177807, 0.013078449293971062]","[0.11099793016910553, 0.0831335112452507, 0.07229311019182205, 0.05925074592232704, 0.06793126463890076, 0.04890080913901329, 0.053298503160476685, 0.047220081090927124, 0.044972483068704605, 0.040984850376844406, 0.04594489187002182, 0.038875095546245575, 0.044579632580280304, 0.039540376514196396, 0.041486650705337524, 0.03923674672842026, 0.03714045509696007, 0.035263799130916595]",0.035263799130916595,1380.1937963897362,0
3,426,0.0006317395677552893,22,18,5,"[0.2408202886581421, 0.10613413155078888, 0.07207302749156952, 0.05176767706871033, 0.042957890778779984, 0.03711146488785744, 0.03193259611725807, 0.032037440687417984, 0.025802209973335266, 0.023521393537521362, 0.027351150289177895, 0.02183309942483902, 0.018075231462717056, 0.01913783699274063, 0.019566532224416733, 0.01621215045452118, 0.01717083714902401, 0.015674231573939323]","[0.09703057259321213, 0.07872284203767776, 0.05578135326504707, 0.11598365008831024, 0.06358478218317032, 0.048848506063222885, 0.03826865181326866, 0.039620738476514816, 0.036140937358140945, 0.03528248518705368, 0.04366831108927727, 0.040558040142059326, 0.0390632189810276, 0.035341233015060425, 0.033615730702877045, 0.0342089980840683, 0.029409846290946007, 0.030246904119849205]",0.029409846290946007,1388.681460030377,0
4,431,0.0004300807702568863,25,18,5,"[0.273089200258255, 0.13349762558937073, 0.09165949374437332, 0.06754850596189499, 0.05001525208353996, 0.04025706276297569, 0.035320837050676346, 0.02843926101922989, 0.024975091218948364, 0.02257748693227768, 0.01948683150112629, 0.018888333812355995, 0.017620988190174103, 0.015284698456525803, 0.015633253380656242, 0.014578661881387234, 0.013399825431406498, 0.013187824748456478]","[0.11493495106697083, 0.09375622868537903, 0.08822266012430191, 0.06288259476423264, 0.04386034235358238, 0.09953393042087555, 0.06183377280831337, 0.03966054692864418, 0.0426550954580307, 0.037901267409324646, 0.03766681253910065, 0.03587759658694267, 0.032549746334552765, 0.04184521734714508, 0.03485127538442612, 0.03923287242650986, 0.03226558119058609, 0.03136197105050087]",0.03136197105050087,1359.5476103052497,0
5,436,0.0005106835044166729,20,18,5,"[0.2560230493545532, 0.11665153503417969, 0.07840664684772491, 0.05792088061571121, 0.04543663188815117, 0.03838750720024109, 0.02982194721698761, 0.028219249099493027, 0.026105668395757675, 0.023688023909926414, 0.023040419444441795, 0.018772339448332787, 0.018607910722494125, 0.01743600331246853, 0.016739627346396446, 0.015444640070199966, 0.014312194660305977, 0.014699898660182953]","[0.08751718699932098, 0.08095327019691467, 0.08310820162296295, 0.08139006793498993, 0.044669292867183685, 0.04892255365848541, 0.04242389276623726, 0.045385271310806274, 0.045712653547525406, 0.05130036547780037, 0.037169985473155975, 0.03589337691664696, 0.05436227098107338, 0.030932031571865082, 0.04129971191287041, 0.03512990474700928, 0.03231753408908844, 0.032912541180849075]",0.030932031571865082,1401.026478163898,0
6,441,0.0006132028933171605,22,19,5,"[0.254156231880188, 0.11879756301641464, 0.08235642313957214, 0.06041964143514633, 0.04951876401901245, 0.038359906524419785, 0.03546440973877907, 0.031717993319034576, 0.02809862047433853, 0.026154955849051476, 0.024189239367842674, 0.021671023219823837, 0.02097279205918312, 0.02000872790813446, 0.02073422633111477, 0.016371943056583405, 0.015977974981069565, 0.015787849202752113, 0.015036520548164845]","[0.13261370360851288, 0.06675224751234055, 0.11320234835147858, 0.05193525180220604, 0.047913625836372375, 0.044403888285160065, 0.05690746754407883, 0.04947161674499512, 0.03944310545921326, 0.03959488496184349, 0.039989911019802094, 0.03634583204984665, 0.03737537935376167, 0.047274574637413025, 0.038642123341560364, 0.04217056930065155, 0.03498084843158722, 0.03146772459149361, 0.03180326893925667]",0.03146772459149361,1451.4603645578027,0
7,447,0.0003387785063401337,20,17,5,"[0.2434883862733841, 0.1282157450914383, 0.0898500606417656, 0.06893682479858398, 0.05203074589371681, 0.03975166752934456, 0.0314764566719532, 0.028223976492881775, 0.024319007992744446, 0.02234499901533127, 0.020066814497113228, 0.01720140501856804, 0.01923869550228119, 0.015337019227445126, 0.01523943617939949, 0.014556041918694973, 0.01226635929197073]","[0.11119541525840759, 0.1452958583831787, 0.060842156410217285, 0.05151069536805153, 0.04805009812116623, 0.06526819616556168, 0.04231144115328789, 0.04507219046354294, 0.042921241372823715, 0.0415630117058754, 0.03822619467973709, 0.07850564271211624, 0.033962249755859375, 0.0349271185696125, 0.042384073138237, 0.03272014111280441, 0.035194527357816696]",0.03272014111280441,1319.929618936032,0
