,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
0,411,0.0005283446054577941,24,18,5,"[0.2638620138168335, 0.1391119658946991, 0.0835910513997078, 0.058747489005327225, 0.045807428658008575, 0.03898489475250244, 0.030668849125504494, 0.02724381536245346, 0.02649834379553795, 0.022423148155212402, 0.020728565752506256, 0.019750231876969337, 0.018243569880723953, 0.016759153455495834, 0.015960367396473885, 0.015982607379555702, 0.015148363076150417, 0.014435851946473122]","[0.10496299713850021, 0.07930497825145721, 0.06836217641830444, 0.05735897645354271, 0.05680476129055023, 0.051558755338191986, 0.04346203804016113, 0.04130106791853905, 0.03653388470411301, 0.03569549694657326, 0.03289848193526268, 0.036363184452056885, 0.032716963440179825, 0.031531769782304764, 0.03131839260458946, 0.030010156333446503, 0.031983498483896255, 0.027925807982683182]",0.027925807982683182,1345.6552669879748,0
1,415,0.000512540566685342,24,18,5,"[0.2513894736766815, 0.11614657938480377, 0.07678329944610596, 0.05604108050465584, 0.04682401195168495, 0.037635695189237595, 0.03319597616791725, 0.02705574221909046, 0.026501353830099106, 0.024265162646770477, 0.02214685082435608, 0.021238312125205994, 0.017322855070233345, 0.016944216564297676, 0.01635039411485195, 0.015671195462346077, 0.015573474578559399, 0.015112482942640781]","[0.0946088507771492, 0.11131509393453598, 0.12271511554718018, 0.04933746159076691, 0.0737358033657074, 0.044072963297367096, 0.043239526450634, 0.043523699045181274, 0.03467067703604698, 0.03982560709118843, 0.03336381912231445, 0.0330408439040184, 0.0357745960354805, 0.032486796379089355, 0.038503874093294144, 0.03311798349022865, 0.03295443579554558, 0.03932930529117584]",0.032486796379089355,1351.8770401499933,0
2,420,0.0006239259297556587,25,18,5,"[0.26371145248413086, 0.11200714111328125, 0.07699563354253769, 0.05923130735754967, 0.04568089172244072, 0.03762863948941231, 0.03079596906900406, 0.02736520580947399, 0.025631634518504143, 0.022714126855134964, 0.01973351091146469, 0.02065245993435383, 0.020231185480952263, 0.016943547874689102, 0.016407214105129242, 0.014701616019010544, 0.014830542728304863, 0.014023249968886375]","[0.0962427482008934, 0.08055883646011353, 0.06946660578250885, 0.05074348673224449, 0.048602145165205, 0.0442037507891655, 0.047021184116601944, 0.03569011762738228, 0.03656085208058357, 0.03696226701140404, 0.036614421755075455, 0.03781983628869057, 0.03160121291875839, 0.03430349379777908, 0.03208015859127045, 0.031865231692790985, 0.031488846987485886, 0.028248842805624008]",0.028248842805624008,1328.7402076239232,0
3,425,0.0006197033306358541,23,18,5,"[0.2677215039730072, 0.10920175909996033, 0.07538443058729172, 0.052084170281887054, 0.04297869652509689, 0.03607199341058731, 0.03191899135708809, 0.029302163049578667, 0.02609083242714405, 0.024176575243473053, 0.023167064413428307, 0.021577881649136543, 0.018420599400997162, 0.017723003402352333, 0.018684223294258118, 0.017247846350073814, 0.014894681982696056, 0.014704599976539612]","[0.07841099053621292, 0.07436949014663696, 0.055747948586940765, 0.06860341876745224, 0.03985742852091789, 0.042943354696035385, 0.03925614058971405, 0.04080398380756378, 0.03339041396975517, 0.03545055165886879, 0.03464192897081375, 0.031776707619428635, 0.030217090621590614, 0.030020538717508316, 0.031074943020939827, 0.028613414615392685, 0.029195133596658707, 0.035004790872335434]",0.028613414615392685,1350.6371484280098,0
4,430,0.0005991632300595489,25,18,5,"[0.25788605213165283, 0.1190083920955658, 0.08130423724651337, 0.057827387005090714, 0.04378293454647064, 0.03831799700856209, 0.03534252941608429, 0.02798503451049328, 0.025734303519129753, 0.023555034771561623, 0.022673560306429863, 0.020454678684473038, 0.019042061641812325, 0.018138054758310318, 0.017586177214980125, 0.0168706476688385, 0.014839008450508118, 0.015621333383023739]","[0.09374447166919708, 0.12872186303138733, 0.07407313585281372, 0.05039609968662262, 0.0490073561668396, 0.043258026242256165, 0.044243644922971725, 0.03413840010762215, 0.04351586103439331, 0.03840016573667526, 0.036327578127384186, 0.03139837458729744, 0.03316638618707657, 0.03604668751358986, 0.03299694508314133, 0.030797971412539482, 0.03342967852950096, 0.044982168823480606]",0.030797971412539482,1335.1562562340405,0
5,435,0.0004309526034471666,23,18,5,"[0.2598520815372467, 0.12771153450012207, 0.08730141073465347, 0.06629949063062668, 0.04888412728905678, 0.03766132518649101, 0.032534774392843246, 0.02732411026954651, 0.025281963869929314, 0.022359153255820274, 0.019711636006832123, 0.018532797694206238, 0.017323153093457222, 0.01672830805182457, 0.015623340383172035, 0.014464806765317917, 0.013794556260108948, 0.013391748070716858]","[0.11117897182703018, 0.09673158079385757, 0.06116748973727226, 0.056794580072164536, 0.04510816931724548, 0.05606842786073685, 0.0478937141597271, 0.04894724115729332, 0.04077945649623871, 0.03796422481536865, 0.038705360144376755, 0.0363168828189373, 0.03755567595362663, 0.033249326050281525, 0.03603144362568855, 0.03851334750652313, 0.037512343376874924, 0.03616844490170479]",0.033249326050281525,1355.9690299249487,0
6,440,0.0001904175274577049,22,19,5,"[0.26454517245292664, 0.1451437920331955, 0.11101234704256058, 0.08975956588983536, 0.07384639978408813, 0.06020425632596016, 0.0496613048017025, 0.04129065200686455, 0.03499772027134895, 0.030161093920469284, 0.02700679935514927, 0.02298474870622158, 0.02068120241165161, 0.018307246267795563, 0.01756024733185768, 0.01610408164560795, 0.014936820603907108, 0.013860974460840225, 0.012508421204984188]","[0.12572987377643585, 0.09027966856956482, 0.0746023878455162, 0.06407997012138367, 0.06755208224058151, 0.09889078140258789, 0.05184117332100868, 0.051059771329164505, 0.04648071900010109, 0.047679971903562546, 0.04617638513445854, 0.05137088894844055, 0.04379668086767197, 0.047359682619571686, 0.03996376320719719, 0.04349827766418457, 0.04010017216205597, 0.04267069697380066, 0.03905909135937691]",0.03905909135937691,1442.7801679630065,0
7,445,0.00035991645484836313,22,17,5,"[0.254903644323349, 0.12209707498550415, 0.08806100487709045, 0.06115923076868057, 0.04914538189768791, 0.03858661651611328, 0.030909130349755287, 0.027258628979325294, 0.023632673546671867, 0.02019980549812317, 0.019924266263842583, 0.01827423833310604, 0.015971431508660316, 0.015655869618058205, 0.015303907915949821, 0.01415692176669836, 0.013044394552707672]","[0.09765307605266571, 0.08433779329061508, 0.060478296130895615, 0.06364846229553223, 0.04821597784757614, 0.05801055580377579, 0.04788733646273613, 0.03792306035757065, 0.04540764540433884, 0.036717332899570465, 0.035432592034339905, 0.04331524297595024, 0.03450733795762062, 0.03399647772312164, 0.0332825593650341, 0.03457184135913849, 0.037759389728307724]",0.0332825593650341,1287.5429260840174,0
