,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
0,413,0.0005389430884557367,24,18,5,"[0.24678738415241241, 0.10989436507225037, 0.07492462545633316, 0.05435654893517494, 0.0411825105547905, 0.032779939472675323, 0.029755564406514168, 0.02598579227924347, 0.025465281680226326, 0.02297375164926052, 0.020264895632863045, 0.018372412770986557, 0.017139265313744545, 0.01725204661488533, 0.01635073870420456, 0.014630705118179321, 0.014804912731051445, 0.013315699063241482]","[0.09815935790538788, 0.060545001178979874, 0.047874078154563904, 0.05040660873055458, 0.040596410632133484, 0.0408242866396904, 0.0515156090259552, 0.04008067026734352, 0.040817007422447205, 0.036535222083330154, 0.03318453207612038, 0.032143544405698776, 0.033656783401966095, 0.03496021404862404, 0.029682694002985954, 0.051760487258434296, 0.028180237859487534, 0.030287684872746468]",0.028180237859487534,1399.709830292035,0
1,418,0.0005224775012718741,23,20,5,"[0.2892288267612457, 0.1322668492794037, 0.08966309577226639, 0.06294415146112442, 0.051900267601013184, 0.04299468919634819, 0.033793751150369644, 0.029447607696056366, 0.02589951641857624, 0.02269027940928936, 0.019489537924528122, 0.022038981318473816, 0.016535282135009766, 0.016072798520326614, 0.01447839941829443, 0.013851181603968143, 0.014143704436719418, 0.01354732271283865, 0.011657845228910446, 0.011436489410698414]","[0.10682163387537003, 0.07452301681041718, 0.06022946536540985, 0.053327254951000214, 0.05277983099222183, 0.04580206051468849, 0.04335995391011238, 0.04065945744514465, 0.034892503172159195, 0.0392526313662529, 0.03705174848437309, 0.03588109463453293, 0.03264465183019638, 0.03254282847046852, 0.0318576842546463, 0.03219817578792572, 0.04084477201104164, 0.031441982835531235, 0.03151474893093109, 0.03142302483320236]",0.03142302483320236,1582.8874014370376,0
2,424,0.0003668746725419914,22,18,5,"[0.2726476192474365, 0.13204807043075562, 0.096856489777565, 0.07092330604791641, 0.05544350668787956, 0.04591802880167961, 0.03593407943844795, 0.03098229132592678, 0.026175666600465775, 0.02224583923816681, 0.020240912213921547, 0.0177395511418581, 0.01633233018219471, 0.014793649315834045, 0.014164426364004612, 0.013958558440208435, 0.012060388922691345, 0.011804279871284962]","[0.1001296415925026, 0.06762053072452545, 0.06126544997096062, 0.056525979191064835, 0.11427947133779526, 0.060949843376874924, 0.16985249519348145, 0.048388004302978516, 0.05041458085179329, 0.06695790588855743, 0.04463031515479088, 0.04080251604318619, 0.04055747389793396, 0.03699841350317001, 0.03995048999786377, 0.03953878581523895, 0.038130175322294235, 0.03619956597685814]",0.03619956597685814,1446.039651922998,0
3,429,0.0004354202002525133,25,18,5,"[0.2743188440799713, 0.14766041934490204, 0.09712009876966476, 0.07183153182268143, 0.05411623418331146, 0.04303637519478798, 0.03432631865143776, 0.029977263882756233, 0.026012767106294632, 0.022695282474160194, 0.020705362781882286, 0.01848178543150425, 0.01815745420753956, 0.016284402459859848, 0.015501188114285469, 0.015456479042768478, 0.013265999965369701, 0.01235920563340187]","[0.11757781356573105, 0.0743870735168457, 0.06601885706186295, 0.054455578327178955, 0.04904209077358246, 0.05470600724220276, 0.05497686564922333, 0.05190291628241539, 0.04306084290146828, 0.04201780632138252, 0.03802120313048363, 0.040524013340473175, 0.038264404982328415, 0.03808535262942314, 0.036777183413505554, 0.03456995263695717, 0.03645627573132515, 0.035053085535764694]",0.03456995263695717,1403.197326061898,0
4,434,0.0004370627249816015,20,18,5,"[0.24855326116085052, 0.1220654845237732, 0.0847613736987114, 0.06350494176149368, 0.049606047570705414, 0.03930708393454552, 0.03417535871267319, 0.029168561100959778, 0.02547764964401722, 0.024796970188617706, 0.020946308970451355, 0.01909865252673626, 0.01794986054301262, 0.017836883664131165, 0.016812875866889954, 0.015634998679161072, 0.014692557044327259, 0.013943069614470005]","[0.13143683969974518, 0.07836885750293732, 0.11338409036397934, 0.057337623089551926, 0.07877880334854126, 0.061769139021635056, 0.04522264748811722, 0.043334927409887314, 0.037645213305950165, 0.03770466893911362, 0.05521274358034134, 0.049517542123794556, 0.04428619146347046, 0.038378261029720306, 0.04540533572435379, 0.062398120760917664, 0.036179136484861374, 0.03315126895904541]",0.03315126895904541,1473.5627843639813,0
5,439,0.0005438157862321381,22,17,5,"[0.24395529925823212, 0.11022479087114334, 0.0767681822180748, 0.057782284915447235, 0.04370753839612007, 0.03596055880188942, 0.03219238296151161, 0.029158098623156548, 0.02394591085612774, 0.023305607959628105, 0.022882798686623573, 0.020468341186642647, 0.0206905584782362, 0.017478831112384796, 0.016430681571364403, 0.017461661249399185, 0.01572244241833687]","[0.09021683782339096, 0.09002340584993362, 0.07236260175704956, 0.04539148136973381, 0.0445210263133049, 0.04545239359140396, 0.12674301862716675, 0.03895586356520653, 0.043390724807977676, 0.036112792789936066, 0.03506335988640785, 0.04488987848162651, 0.03278709575533867, 0.029913421720266342, 0.03176210820674896, 0.031051142141222954, 0.02910090610384941]",0.02910090610384941,1362.3852304290049,0
6,444,0.0003274284283806764,18,17,5,"[0.25972580909729004, 0.12916751205921173, 0.08768545836210251, 0.0674765482544899, 0.05039209499955177, 0.04089893773198128, 0.03406582772731781, 0.028547240421175957, 0.02557215467095375, 0.022435637190937996, 0.020380958914756775, 0.019180303439497948, 0.0168137289583683, 0.016729457303881645, 0.01551134418696165, 0.01363669615238905, 0.014154023490846157]","[0.3074437081813812, 0.09380100667476654, 0.07374255359172821, 0.07502943277359009, 0.05417856574058533, 0.0424380898475647, 0.04283209890127182, 0.04375764727592468, 0.040319301187992096, 0.04195120185613632, 0.03899381309747696, 0.03841535747051239, 0.03668534383177757, 0.036764971911907196, 0.03402049094438553, 0.033684294670820236, 0.03746918961405754]",0.033684294670820236,1430.4736544589978,0
7,448,0.0005089470986028234,21,18,5,"[0.25438612699508667, 0.11749732494354248, 0.08127421885728836, 0.06031472608447075, 0.04767439141869545, 0.03786991164088249, 0.030278794467449188, 0.02748689614236355, 0.02474861405789852, 0.022560330107808113, 0.021287087351083755, 0.020786132663488388, 0.018713751807808876, 0.01725710555911064, 0.0168264452368021, 0.01640474796295166, 0.014474126510322094, 0.014976784586906433]","[0.09365705400705338, 0.06968547403812408, 0.05921909585595131, 0.05304355546832085, 0.05169576779007912, 0.04902174696326256, 0.040037691593170166, 0.04051370173692703, 0.04852188006043434, 0.03913591802120209, 0.04112863540649414, 0.03480713441967964, 0.037661269307136536, 0.03615541383624077, 0.03537054732441902, 0.03468489274382591, 0.03228988125920296, 0.03214157000184059]",0.03214157000184059,1463.8177995609585,0
