,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
10,51,0.002125223998190074,29,19,2,"[1.0017188787460327, 1.0001578330993652, 1.0001291036605835, 1.0002834796905518, 1.0002598762512207, 1.000293254852295, 1.0000815391540527, 1.000206470489502, 1.0001251697540283, 1.0003151893615723, 1.000088095664978, 1.000272512435913, 1.0003247261047363, 1.0002717971801758, 1.0002280473709106, 1.0000861883163452, 1.0002743005752563, 1.0000691413879395, 1.000223159790039]","[0.7340528964996338, 0.733702540397644, 0.7299008965492249, 0.7302135229110718, 0.7337265610694885, 0.7337499260902405, 0.7319057583808899, 0.7311704158782959, 0.7326499819755554, 0.7329761981964111, 0.7364373803138733, 0.7308759689331055, 0.731249213218689, 0.7313700914382935, 0.7351325750350952, 0.7296833395957947, 0.732444167137146, 0.7322584986686707, 0.7306901216506958]",0.7296833395957947,1191.7877400839934,0
11,58,1.6937954114966607e-05,20,12,5,"[0.41867005825042725, 0.2520345151424408, 0.2221684753894806, 0.2035944014787674, 0.1897168606519699, 0.17754563689231873, 0.16821666061878204, 0.15989971160888672, 0.15271984040737152, 0.14707109332084656, 0.14101874828338623, 0.1363239586353302]","[0.19164659082889557, 0.1714158058166504, 0.14832602441310883, 0.48700830340385437, 0.12122253328561783, 0.11976245790719986, 0.11882586777210236, 0.1107073426246643, 0.10920629650354385, 0.0998346358537674, 0.14469359815120697, 0.09572584927082062]",0.09572584927082062,926.8488378989277,0
12,64,0.0003955069028996748,49,14,4,"[0.32071834802627563, 0.16767103970050812, 0.12327136844396591, 0.09717270731925964, 0.08071421831846237, 0.06310263276100159, 0.05167519673705101, 0.04378410056233406, 0.03500289469957352, 0.030757693573832512, 0.027296192944049835, 0.023786339908838272, 0.021697573363780975, 0.02114560268819332]","[0.17091581225395203, 0.09698820859193802, 0.08817654848098755, 0.15572933852672577, 0.08758890628814697, 0.06618894636631012, 0.09462784975767136, 0.06337518244981766, 0.08078889548778534, 0.0612950325012207, 0.05730057135224342, 0.055763233453035355, 0.057349301874637604, 0.05232963338494301]",0.05232963338494301,949.2181497490965,0
13,69,0.0010304790923065365,46,10,1,"[0.36828845739364624, 0.21983426809310913, 0.1519603431224823, 0.12448947131633759, 0.10867025703191757, 0.09573490172624588, 0.08173074573278427, 0.07532159984111786, 0.06763799488544464, 0.060996972024440765]","[0.15055815875530243, 0.13140597939491272, 0.11334948241710663, 0.08751870691776276, 0.07802627235651016, 0.07879690080881119, 0.11115331947803497, 0.07422802597284317, 0.11673332005739212, 0.0809946283698082]",0.07422802597284317,495.72287580906413,0
14,71,8.841688628858926e-06,39,17,2,"[0.5430424809455872, 0.31408146023750305, 0.29418960213661194, 0.28179746866226196, 0.27012139558792114, 0.2610871195793152, 0.25191184878349304, 0.24428994953632355, 0.2370131015777588, 0.23099671304225922, 0.22480809688568115, 0.22001279890537262, 0.21533827483654022, 0.2108687311410904, 0.20700706541538239, 0.20269867777824402, 0.19954463839530945]","[0.23401662707328796, 0.2027873992919922, 0.1925719678401947, 0.18531599640846252, 0.17445063591003418, 0.16670267283916473, 0.16319763660430908, 0.15919680893421173, 0.17082874476909637, 0.1515597105026245, 0.14831073582172394, 0.15153563022613525, 0.14864641427993774, 0.1442687213420868, 0.13966138660907745, 0.13788284361362457, 0.15918155014514923]",0.13788284361362457,1053.269923335989,0
15,78,4.703908877411478e-06,59,5,2,"[0.7006471753120422, 0.3897959291934967, 0.3396507799625397, 0.3241097331047058, 0.3151244819164276]","[0.3128472566604614, 0.23430189490318298, 0.21522074937820435, 0.2105913758277893, 0.20242491364479065]",0.20242491364479065,304.6262281090021,0
16,80,0.0003658958116323527,38,16,1,"[0.2975730001926422, 0.1677170991897583, 0.13824890553951263, 0.11824813485145569, 0.10586238652467728, 0.09180352836847305, 0.0836305320262909, 0.0765247493982315, 0.06345292925834656, 0.05692202225327492, 0.049868375062942505, 0.04417591542005539, 0.040200620889663696, 0.035059161484241486, 0.03358511999249458, 0.030398547649383545]","[0.28515809774398804, 0.10597315430641174, 0.09609028697013855, 0.08534103631973267, 0.08552917838096619, 0.08466469496488571, 0.08004516363143921, 0.09510527551174164, 0.07142877578735352, 0.07067518681287766, 0.07650816440582275, 0.0704546570777893, 0.0670274868607521, 0.06651093810796738, 0.07911816239356995, 0.08251665532588959]",0.06651093810796738,802.8022671589861,0
17,85,0.003046671310730971,28,12,3,"[1.0952675342559814, 1.0002626180648804, 1.0002784729003906, 1.0001916885375977, 1.0003759860992432, 1.0003267526626587, 1.0001951456069946, 1.0003094673156738, 1.0001952648162842, 1.0003377199172974, 1.0004490613937378, 1.0002710819244385]","[0.7319498658180237, 0.7319940328598022, 0.7321569919586182, 0.7319357991218567, 0.7321186661720276, 0.7324299216270447, 0.7316882610321045, 0.7322198748588562, 0.7345282435417175, 0.7304512858390808, 0.7320933938026428, 0.7329813838005066]",0.7304512858390808,832.058733460959,0
18,91,6.9157728510070564e-06,51,9,5,"[0.5847833156585693, 0.30934444069862366, 0.2755991816520691, 0.25927770137786865, 0.24784600734710693, 0.23772229254245758, 0.22960153222084045, 0.22157981991767883, 0.21492914855480194]","[0.23431383073329926, 0.19327600300312042, 0.17368130385875702, 0.1650029569864273, 0.1621127724647522, 0.1510583460330963, 0.14693957567214966, 0.14347344636917114, 0.14000605046749115]",0.14000605046749115,620.2038025381044,0
19,94,7.371012844462585e-05,19,18,5,"[0.27252283692359924, 0.17305251955986023, 0.13917435705661774, 0.11824079602956772, 0.10380036383867264, 0.09201913326978683, 0.08094604313373566, 0.07255204021930695, 0.06593634933233261, 0.058233652263879776, 0.053010981529951096, 0.04712168499827385, 0.04212329164147377, 0.03812556713819504, 0.0340278260409832, 0.03079104982316494, 0.02789289318025112, 0.024847576394677162]","[0.12412447482347488, 0.10590214282274246, 0.10496566444635391, 0.08404438197612762, 0.08595480024814606, 0.07710293680429459, 0.07117009907960892, 0.07314419001340866, 0.0670894905924797, 0.07136087119579315, 0.06625718623399734, 0.06266897916793823, 0.06891130656003952, 0.06339576095342636, 0.06315762549638748, 0.060973118990659714, 0.0684574618935585, 0.060556598007678986]",0.060556598007678986,1401.8301709590014,0
20,102,3.7413225904725843e-06,48,6,4,"[0.7351213693618774, 0.43107059597969055, 0.3510826826095581, 0.3255991041660309, 0.3119482398033142, 0.30230703949928284]","[0.35287606716156006, 0.2513650357723236, 0.22127418220043182, 0.208335280418396, 0.20118966698646545, 0.19606748223304749]",0.19606748223304749,404.2420421229908,0
21,106,0.0006758470430893437,44,11,5,"[0.28791573643684387, 0.12894225120544434, 0.08904595673084259, 0.06364531069993973, 0.04923795908689499, 0.03871612250804901, 0.03256521746516228, 0.027706023305654526, 0.025280915200710297, 0.023933257907629013, 0.02361503802239895]","[0.11817140877246857, 0.16705277562141418, 0.060747262090444565, 0.06022670120000839, 0.04603155329823494, 0.04631999507546425, 0.04682476073503494, 0.04963650926947594, 0.03941735252737999, 0.04142105206847191, 0.03512701764702797]",0.03512701764702797,765.6493015530286,0
22,110,0.0006868487978786734,44,11,5,"[0.2892502248287201, 0.12620553374290466, 0.08513046056032181, 0.06019081175327301, 0.043296195566654205, 0.03606245666742325, 0.02899405173957348, 0.026348046958446503, 0.02186555415391922, 0.02115066908299923, 0.019295645877718925]","[0.18557904660701752, 0.07614913582801819, 0.08162816613912582, 0.06697311997413635, 0.0617702454328537, 0.05159832164645195, 0.04500756412744522, 0.04268684983253479, 0.035312455147504807, 0.038098059594631195, 0.045633938163518906]",0.035312455147504807,766.9232466960093,0
23,115,0.0006573676120218494,45,11,5,"[0.28281939029693604, 0.13173602521419525, 0.09037922322750092, 0.06362707912921906, 0.04890836775302887, 0.037873752415180206, 0.032360877841711044, 0.028504421934485435, 0.024406859651207924, 0.0224629957228899, 0.019844423979520798]","[0.09684142470359802, 0.08665020018815994, 0.10394369065761566, 0.057001743465662, 0.04533590003848076, 0.04378790035843849, 0.04334639757871628, 0.04042292758822441, 0.03855685889720917, 0.039950087666511536, 0.03855593875050545]",0.03855593875050545,763.7823394190054,0
24,120,0.0008136302349739307,46,12,5,"[0.3039261996746063, 0.13146646320819855, 0.0818687230348587, 0.060201797634363174, 0.045435596257448196, 0.03476008027791977, 0.031194431707262993, 0.03322836756706238, 0.027407430112361908, 0.022370412945747375, 0.02088799700140953, 0.018825219944119453]","[0.4372730255126953, 0.14362268149852753, 0.05929446965456009, 0.12026172876358032, 0.04984340816736221, 0.05559277907013893, 0.04749304801225662, 0.07010697573423386, 0.038088832050561905, 0.038785066455602646, 0.04720671474933624, 0.03943398594856262]",0.038088832050561905,829.9640927369474,0
25,124,0.001312009698369102,46,12,5,"[0.3525642454624176, 0.12502314150333405, 0.08474747091531754, 0.07553956657648087, 0.049733541905879974, 0.04074117913842201, 0.037780459970235825, 0.03453243523836136, 0.029681216925382614, 0.03502567112445831, 0.029474925249814987, 0.027867617085576057]","[0.09726517647504807, 0.07251467555761337, 0.06415680050849915, 0.052530400454998016, 0.04433721676468849, 0.06861759722232819, 0.06339332461357117, 0.03879651799798012, 0.04396940767765045, 0.0372328981757164, 0.035882893949747086, 0.1763589233160019]",0.035882893949747086,832.0282127290266,0
26,129,0.0016543735507894028,47,12,5,"[0.48089826107025146, 0.2125764787197113, 0.13024500012397766, 0.09328776597976685, 0.07016739994287491, 0.05795690789818764, 0.049545299261808395, 0.047257013618946075, 0.04251902922987938, 0.044361554086208344, 0.0371137373149395, 0.03337503597140312]","[0.13030073046684265, 0.11268724501132965, 0.08098462224006653, 0.11593124270439148, 0.08666545152664185, 0.056273289024829865, 0.07023733109235764, 0.054559145122766495, 0.1697039008140564, 0.049421511590480804, 0.04660245403647423, 0.05091310665011406]",0.04660245403647423,832.8628105300013,0
27,134,0.001018031660522204,48,13,5,"[0.3678615093231201, 0.1555248349905014, 0.10486063361167908, 0.08139430731534958, 0.06129612773656845, 0.05227729678153992, 0.04213041812181473, 0.03489721566438675, 0.029319707304239273, 0.026138868182897568, 0.023882150650024414, 0.02236711047589779, 0.02196824550628662]","[0.13585825264453888, 0.13376107811927795, 0.1207379400730133, 0.05784010887145996, 0.05171642825007439, 0.05104302242398262, 0.04932478815317154, 0.056364212185144424, 0.046856727451086044, 0.04452035203576088, 0.043894555419683456, 0.043408945202827454, 0.04152945801615715]",0.04152945801615715,894.8200578070246,0
28,139,0.002459470958164292,41,13,5,"[1.0011967420578003, 1.0002821683883667, 1.0001622438430786, 1.0003210306167603, 1.0001362562179565, 1.0000860691070557, 1.0002144575119019, 1.000232458114624, 1.0002648830413818, 1.0001919269561768, 1.0002896785736084, 1.0002063512802124, 1.0001863241195679]","[0.7305477261543274, 0.7318109273910522, 0.7331417798995972, 0.7329061031341553, 0.7305365204811096, 0.7330530285835266, 0.7330523133277893, 0.7338072061538696, 0.7315630316734314, 0.7306062579154968, 0.7339445352554321, 0.7307525873184204, 0.732727587223053]",0.7305365204811096,902.540505632991,0
29,145,0.0008874897401888769,43,13,5,"[0.2838056981563568, 0.12254956364631653, 0.08148892223834991, 0.05999027565121651, 0.04414480924606323, 0.03489573672413826, 0.029970981180667877, 0.03092559427022934, 0.03159143030643463, 0.026267455890774727, 0.020146377384662628, 0.021798139438033104, 0.020989051088690758]","[0.09653869271278381, 0.07462333887815475, 0.059760045260190964, 0.05684177577495575, 0.06061016768217087, 0.048835817724466324, 0.04488547146320343, 0.06693285703659058, 0.041482552886009216, 0.03694864362478256, 0.057181764394044876, 0.03859955817461014, 0.0331244021654129]",0.0331244021654129,904.5207216260023,0
30,150,0.0017164282275409352,45,12,5,"[1.008924126625061, 1.0001142024993896, 1.000185251235962, 1.0001498460769653, 1.0001919269561768, 1.000166893005371, 1.0001797676086426, 1.0001672506332397, 1.0001896619796753, 1.0002223253250122, 1.0001468658447266, 1.0001765489578247]","[0.7315181493759155, 0.7321658134460449, 0.7313427925109863, 0.7342391610145569, 0.7323310375213623, 0.7308374047279358, 0.7324211001396179, 0.7308896780014038, 0.7318357825279236, 0.7324698567390442, 0.7320184707641602, 0.732011079788208]",0.7308374047279358,832.7266975890379,0
31,155,0.0011108579978660953,43,14,5,"[0.3925406038761139, 0.14226128160953522, 0.08932282775640488, 0.06706462055444717, 0.04963071644306183, 0.04655883461236954, 0.03738667070865631, 0.03408655524253845, 0.03292632848024368, 0.054886557161808014, 0.0266532264649868, 0.024840038269758224, 0.02271430194377899, 0.02650267630815506]","[0.10015377402305603, 0.07721120119094849, 0.0555853508412838, 0.04961107671260834, 0.04825371503829956, 0.043983664363622665, 0.052581075578927994, 0.06291069835424423, 0.07108743488788605, 0.03688821941614151, 0.038070403039455414, 0.034254830330610275, 0.035937223583459854, 0.0371846966445446]",0.034254830330610275,978.1262580520706,0
32,160,0.0012064722410351227,43,14,5,"[0.3766428828239441, 0.1318085640668869, 0.09371883422136307, 0.0649123564362526, 0.048277199268341064, 0.04640702158212662, 0.040887340903282166, 0.03612354397773743, 0.03337071090936661, 0.030239060521125793, 0.027074849233031273, 0.024906061589717865, 0.0293124932795763, 0.02540763095021248]","[0.11411112546920776, 0.07409630715847015, 0.07728979736566544, 0.05105447769165039, 0.04968748986721039, 0.10830260068178177, 0.057950351387262344, 0.058019187301397324, 0.06040763109922409, 0.042324550449848175, 0.04142606258392334, 0.03650714457035065, 0.056019578129053116, 0.03456323221325874]",0.03456323221325874,962.5434050170006,0
33,165,0.0008203986038597899,39,14,5,"[0.3420428931713104, 0.13255856931209564, 0.08674266934394836, 0.06705870479345322, 0.05054140463471413, 0.042807359248399734, 0.03470363840460777, 0.030001871287822723, 0.028230423107743263, 0.026275087147951126, 0.023402318358421326, 0.0205520186573267, 0.020976794883608818, 0.02180737815797329]","[0.11782216280698776, 0.06530705839395523, 0.0934409648180008, 0.06045953184366226, 0.05430449917912483, 0.06098569557070732, 0.05462287738919258, 0.03537333756685257, 0.03859606012701988, 0.03886868804693222, 0.04019005596637726, 0.03638921678066254, 0.03557690605521202, 0.030537474900484085]",0.030537474900484085,985.0063914901111,0
34,170,0.0008104339125828769,36,15,5,"[0.30756837129592896, 0.12836137413978577, 0.08321618288755417, 0.060714785009622574, 0.04581984132528305, 0.039936866611242294, 0.03465420752763748, 0.028743915259838104, 0.02686089649796486, 0.02499505877494812, 0.022123508155345917, 0.022639382630586624, 0.021153002977371216, 0.017886964604258537, 0.019056810066103935]","[0.11659431457519531, 0.3493785858154297, 0.053752560168504715, 0.05115094035863876, 0.11503005027770996, 0.05203036591410637, 0.04049808904528618, 0.05148060992360115, 0.036305222660303116, 0.04440198093652725, 0.03453171253204346, 0.03478498011827469, 0.04358477517962456, 0.03493409976363182, 0.03175821527838707]",0.03175821527838707,1055.7654583210824,0
35,175,0.000827343967386494,36,15,5,"[0.3001258969306946, 0.11565204709768295, 0.07652533054351807, 0.0549127534031868, 0.04172850400209427, 0.036489520221948624, 0.03197959437966347, 0.02715686708688736, 0.02572004497051239, 0.026205407455563545, 0.022212766110897064, 0.018487969413399696, 0.020880095660686493, 0.018533455207943916, 0.018162760883569717]","[0.11073976010084152, 0.06878862529993057, 0.07653427124023438, 0.049563679844141006, 0.0433887280523777, 0.07173577696084976, 0.037482742220163345, 0.034611981362104416, 0.03871820867061615, 0.041551560163497925, 0.03264850005507469, 0.045015186071395874, 0.045363426208496094, 0.038951583206653595, 0.03501326963305473]",0.03264850005507469,1062.65737829695,0
36,180,0.0003466850769648077,35,14,5,"[0.2768843173980713, 0.13975487649440765, 0.10005498677492142, 0.07587049901485443, 0.059532374143600464, 0.047992043197155, 0.04002925753593445, 0.032353900372982025, 0.026824960485100746, 0.02302192524075508, 0.019601790234446526, 0.01736508309841156, 0.01588529720902443, 0.015025476925075054]","[0.11474274843931198, 0.12444494664669037, 0.0688939243555069, 0.0567239448428154, 0.3159210681915283, 0.04784760624170303, 0.05578575283288956, 0.049723803997039795, 0.04335014149546623, 0.0537809394299984, 0.042477332055568695, 0.04130719602108002, 0.037726644426584244, 0.03893166035413742]",0.037726644426584244,995.3818287820322,0
37,185,0.0008028688908099705,36,14,5,"[0.2790702283382416, 0.1266147643327713, 0.08613307029008865, 0.06592993438243866, 0.046715933829545975, 0.03832437843084335, 0.032332275062799454, 0.029964027926325798, 0.02644423022866249, 0.025699563324451447, 0.022903461009263992, 0.020025506615638733, 0.017992693930864334, 0.020899323746562004]","[0.13014435768127441, 0.06316053867340088, 0.07028612494468689, 0.048149168491363525, 0.04552166536450386, 0.05522787570953369, 0.0571393258869648, 0.04119507968425751, 0.04180042818188667, 0.04300384223461151, 0.04453062266111374, 0.04915742203593254, 0.07621454447507858, 0.040161725133657455]",0.040161725133657455,995.8109537920682,0
38,190,0.0005729741008228553,33,15,5,"[0.27982887625694275, 0.13302233815193176, 0.09481175988912582, 0.06721775233745575, 0.055029019713401794, 0.04145130142569542, 0.033884961158037186, 0.03127295896410942, 0.027941569685935974, 0.023897914215922356, 0.021433470770716667, 0.019431162625551224, 0.01950729265809059, 0.017460478469729424, 0.015718482434749603]","[0.19561320543289185, 0.0885356143116951, 0.06384929269552231, 0.058220505714416504, 0.06069072708487511, 0.044784557074308395, 0.04702213034033775, 0.0521315336227417, 0.04286152869462967, 0.04207288473844528, 0.03968745842576027, 0.04351954907178879, 0.03602010756731033, 0.041202086955308914, 0.03708818554878235]",0.03602010756731033,1064.3689626929117,0
39,194,0.0014357428275299493,38,16,5,"[0.3817581236362457, 0.13661208748817444, 0.09016597270965576, 0.06944835931062698, 0.052378490567207336, 0.0450289323925972, 0.04834750294685364, 0.04194621741771698, 0.034445397555828094, 0.03384837880730629, 0.02862449362874031, 0.025977494195103645, 0.027957109734416008, 0.026508919894695282, 0.024638298898935318, 0.023068811744451523]","[0.13168562948703766, 0.07022029906511307, 0.06986314058303833, 0.05958075076341629, 0.044949959963560104, 0.05186959356069565, 0.04091211035847664, 0.05162164196372032, 0.04232342168688774, 0.03625600039958954, 0.037187155336141586, 0.0559120737016201, 0.03422635793685913, 0.044930946081876755, 0.036758240312337875, 0.0426141656935215]",0.03422635793685913,1120.8805105909705,0
40,199,0.0007447346178865179,38,14,5,"[0.2789088189601898, 0.11984594911336899, 0.0775393694639206, 0.058714359998703, 0.0432155504822731, 0.03694973140954971, 0.02952091582119465, 0.027941755950450897, 0.02538187801837921, 0.024143055081367493, 0.021702025085687637, 0.018709711730480194, 0.018175842240452766, 0.01704593561589718]","[0.0857560932636261, 0.08322101086378098, 0.07197745144367218, 0.08569573611021042, 0.05010247975587845, 0.03683025762438774, 0.044612858444452286, 0.05296831205487251, 0.036272212862968445, 0.036913562566041946, 0.03853507712483406, 0.03477326035499573, 0.03554296866059303, 0.03276664391160011]",0.03276664391160011,989.9298772379989,0
41,204,0.0007329072023310681,36,14,5,"[0.29259932041168213, 0.13014507293701172, 0.08710150420665741, 0.0608096644282341, 0.048450104892253876, 0.0393822155892849, 0.03175857290625572, 0.029060371220111847, 0.028644349426031113, 0.024144064635038376, 0.0232401080429554, 0.019815539941191673, 0.024239808320999146, 0.01965823583304882]","[0.11669549345970154, 0.0895288810133934, 0.07199740409851074, 0.06454472243785858, 0.06890533864498138, 0.10997780412435532, 0.05612178519368172, 0.042600762099027634, 0.043221134692430496, 0.0429171584546566, 0.037980444729328156, 0.1664774864912033, 0.05095522850751877, 0.03724870830774307]",0.03724870830774307,990.1044122149469,0
42,208,0.0009838269845417699,34,14,5,"[0.2507994472980499, 0.108209528028965, 0.06950419396162033, 0.05571669712662697, 0.0436992309987545, 0.037962473928928375, 0.03390388563275337, 0.033660873770713806, 0.026640960946679115, 0.02437387965619564, 0.022805720567703247, 0.023121578618884087, 0.021101027727127075, 0.01805640384554863]","[0.12598469853401184, 0.06423623859882355, 0.05594716966152191, 0.06606027483940125, 0.04667322710156441, 0.040569838136434555, 0.041270237416028976, 0.045373789966106415, 0.03492504730820656, 0.03604608029127121, 0.04452993720769882, 0.039302997291088104, 0.03167082741856575, 0.030227409675717354]",0.030227409675717354,997.4276558009442,0
43,213,0.0009789529995471728,32,15,5,"[0.26977089047431946, 0.1048973873257637, 0.07485667616128922, 0.05248763784766197, 0.04616447910666466, 0.03513303026556969, 0.03590508922934532, 0.027136055752635002, 0.026432249695062637, 0.02333945780992508, 0.021465715020895004, 0.02106083743274212, 0.02217549830675125, 0.018531668931245804, 0.017248474061489105]","[0.08005663007497787, 0.060302287340164185, 0.04922986030578613, 0.05043553560972214, 0.05406082421541214, 0.0373004674911499, 0.03612089529633522, 0.046235810965299606, 0.035260479897260666, 0.034899692982435226, 0.035145197063684464, 0.0363934226334095, 0.03223533183336258, 0.0330895259976387, 0.03898908570408821]",0.03223533183336258,1074.6130196469603,0
44,218,0.0009703467491914318,31,15,5,"[0.2603096067905426, 0.10615555197000504, 0.07703327387571335, 0.05820330232381821, 0.04328729957342148, 0.03788604959845543, 0.03450438380241394, 0.029918106272816658, 0.02840494178235531, 0.02483425848186016, 0.024643294513225555, 0.021879088133573532, 0.021016303449869156, 0.01873805932700634, 0.020109931007027626]","[0.07799112051725388, 0.0790015235543251, 0.055787213146686554, 0.0526651032269001, 0.06584514677524567, 0.053690358996391296, 0.0519074909389019, 0.03865278884768486, 0.04091038554906845, 0.03308108076453209, 0.034824661910533905, 0.03922796621918678, 0.031259190291166306, 0.03490571305155754, 0.03995038941502571]",0.031259190291166306,1070.1827244770247,0
45,223,0.0013365835055877716,31,15,5,"[0.4215676784515381, 0.16213959455490112, 0.11122775822877884, 0.08229667693376541, 0.06386648118495941, 0.054631903767585754, 0.048915211111307144, 0.04095051437616348, 0.037440940737724304, 0.03381739929318428, 0.034067440778017044, 0.03017439693212509, 0.029959704726934433, 0.026032274588942528, 0.026294982060790062]","[0.14652015268802643, 0.08433406800031662, 0.061924125999212265, 0.06148192659020424, 0.06641021370887756, 0.05579710751771927, 0.050635263323783875, 0.06676074117422104, 0.04126424342393875, 0.04929247871041298, 0.04436623677611351, 0.05694346874952316, 0.04388204589486122, 0.03894620016217232, 0.039522185921669006]",0.03894620016217232,1079.3896400569938,0
