,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
0,2,0.0005342489936840866,58,5,3,"[0.3256097435951233, 0.1691228151321411, 0.12027347087860107, 0.10214307904243469, 0.08251679688692093]","[0.13133548200130463, 0.111960768699646, 0.08672569692134857, 0.06969219446182251, 0.0691751018166542]",0.0691751018166542,336.5109607700724,0
1,6,1.104506477736905e-06,16,11,5,"[0.8085646033287048, 0.5260825753211975, 0.4185664653778076, 0.3637963533401489, 0.33237573504447937, 0.3134896457195282, 0.30148744583129883, 0.2926931381225586, 0.28599876165390015, 0.28052249550819397, 0.2756901979446411]","[0.4285658597946167, 0.30957919359207153, 0.2572450041770935, 0.22806395590305328, 0.21136879920959473, 0.20166721940040588, 0.1940571516752243, 0.18969446420669556, 0.1845729947090149, 0.18299105763435364, 0.17843204736709595]",0.17843204736709595,946.8183155839797,0
2,11,0.00015210880235789782,40,17,2,"[0.31533145904541016, 0.2034199982881546, 0.15655116736888885, 0.13231609761714935, 0.1152178943157196, 0.10336751490831375, 0.09389636665582657, 0.08537744730710983, 0.07816155254840851, 0.07206910103559494, 0.06564343720674515, 0.05849109962582588, 0.05364862456917763, 0.04855453595519066, 0.043198443949222565, 0.04028094559907913, 0.0362025685608387]","[0.14078624546527863, 0.14578956365585327, 0.09620817750692368, 0.08386114239692688, 0.0799793154001236, 0.07864385098218918, 0.07398763298988342, 0.08650584518909454, 0.0713987946510315, 0.07200364023447037, 0.06870869547128677, 0.06739876419305801, 0.06911487132310867, 0.08351630717515945, 0.06776320189237595, 0.06958161294460297, 0.06792398542165756]",0.06739876419305801,1056.0471140790032,0
3,19,2.7097001281818542e-05,29,13,2,"[0.38752681016921997, 0.2825716435909271, 0.25372380018234253, 0.22944003343582153, 0.2098488062620163, 0.19526486098766327, 0.1832018494606018, 0.17300637066364288, 0.1641131341457367, 0.1569129228591919, 0.15005843341350555, 0.14277172088623047, 0.1377270668745041]","[0.1932733952999115, 0.1777314692735672, 0.15983343124389648, 0.14242592453956604, 0.14480167627334595, 0.1231086328625679, 0.15066973865032196, 0.12547945976257324, 0.10744518041610718, 0.10557062178850174, 0.10153544694185257, 0.09629273414611816, 0.09732822328805923]",0.09629273414611816,842.5031955479644,0
4,24,0.0004361720206817055,34,14,1,"[0.3005247116088867, 0.17301425337791443, 0.14022645354270935, 0.11471875756978989, 0.10338054597377777, 0.08859717100858688, 0.07927459478378296, 0.06750519573688507, 0.0606294684112072, 0.053497202694416046, 0.048753876239061356, 0.042415473610162735, 0.03651585802435875, 0.035016171634197235]","[0.11346577852964401, 0.1114497259259224, 0.09083258360624313, 0.09310953319072723, 0.08020570129156113, 0.08502261340618134, 0.0766620934009552, 0.06980517506599426, 0.07385286688804626, 0.07111820578575134, 0.06545822322368622, 0.07006888091564178, 0.06468386203050613, 0.06582146137952805]",0.06468386203050613,714.643890819978,0
5,31,5.575223915861436e-06,20,19,5,"[0.5569507479667664, 0.30659666657447815, 0.2748194634914398, 0.25827711820602417, 0.24469810724258423, 0.2343752533197403, 0.22476300597190857, 0.21617479622364044, 0.20920592546463013, 0.20218659937381744, 0.19587504863739014, 0.19075028598308563, 0.18482519686222076, 0.1800261288881302, 0.17623336613178253, 0.17165543138980865, 0.16791726648807526, 0.16417443752288818, 0.16122199594974518]","[0.22511523962020874, 0.18963631987571716, 0.1802903711795807, 0.16511842608451843, 0.15769091248512268, 0.15062524378299713, 0.14791645109653473, 0.1417863667011261, 0.13645905256271362, 0.13275408744812012, 0.13198688626289368, 0.13027459383010864, 0.12396745383739471, 0.12575463950634003, 0.12437736988067627, 0.11831973493099213, 0.11355101317167282, 0.11364001035690308, 0.11440451443195343]",0.11355101317167282,1552.1021376790013,0
6,37,0.00014043401634214976,47,8,5,"[0.32075250148773193, 0.18644815683364868, 0.151391863822937, 0.1278253197669983, 0.11106518656015396, 0.09820793569087982, 0.08657950907945633, 0.0767710953950882]","[0.1541496217250824, 0.11673091351985931, 0.1593105047941208, 0.09982425719499588, 0.09262021631002426, 0.07474498450756073, 0.0957253947854042, 0.0689368024468422]",0.0689368024468422,571.6501822960563,0
7,42,1.702444508939883e-05,26,19,5,"[0.40277543663978577, 0.2608562111854553, 0.2329062521457672, 0.21303178369998932, 0.198171466588974, 0.1864164173603058, 0.17515458166599274, 0.1661691516637802, 0.1581215262413025, 0.152522012591362, 0.14567147195339203, 0.14123043417930603, 0.13578228652477264, 0.131414994597435, 0.12693826854228973, 0.12413393706083298, 0.11970368772745132, 0.11685493588447571, 0.1137532889842987]","[0.17976942658424377, 0.1638999581336975, 0.14182162284851074, 0.1500382125377655, 0.143374964594841, 0.11762498319149017, 0.11635983735322952, 0.11210530251264572, 0.17582905292510986, 0.10914887487888336, 0.10156751424074173, 0.1334482878446579, 0.12428513914346695, 0.10919205844402313, 0.10037882626056671, 0.09675782173871994, 0.09076955169439316, 0.09940097481012344, 0.10082325339317322]",0.09076955169439316,1472.0511782489484,0
8,50,5.7554490554334246e-05,27,5,5,"[0.3178729712963104, 0.2059299796819687, 0.16721510887145996, 0.14452792704105377, 0.12906289100646973]","[0.1433696746826172, 0.13470523059368134, 0.10365105420351028, 0.10974529385566711, 0.08856214582920074]",0.08856214582920074,388.5145115390187,0
9,52,1.0491796602200227e-06,31,18,5,"[0.8516983985900879, 0.6410214304924011, 0.5124033689498901, 0.44120872020721436, 0.39468663930892944, 0.3631816506385803, 0.341925710439682, 0.3265547454357147, 0.31542250514030457, 0.30688732862472534, 0.30012810230255127, 0.29433730244636536, 0.28946053981781006, 0.2852288782596588, 0.28127381205558777, 0.27754703164100647, 0.2740076184272766, 0.27073803544044495]","[0.510993480682373, 0.37753522396087646, 0.3132126033306122, 0.27207323908805847, 0.24627810716629028, 0.22874881327152252, 0.2173229157924652, 0.20883332192897797, 0.20338790118694305, 0.19933854043483734, 0.19442982971668243, 0.19141504168510437, 0.1877027153968811, 0.18587873876094818, 0.18319553136825562, 0.18068751692771912, 0.17794790863990784, 0.1767457127571106]",0.1767457127571106,1342.1076694609364,0
