,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
10,50,5.928222999296261e-05,63,15,0,"[0.3292348384857178, 0.21141287684440613, 0.1747664362192154, 0.1502607762813568, 0.13482093811035156, 0.12140905857086182, 0.11219066381454468, 0.10362713038921356, 0.09437382221221924, 0.08737436681985855, 0.08093716204166412, 0.07583361864089966, 0.06953383982181549, 0.06513913720846176, 0.06001661717891693]","[0.15733543038368225, 0.1300666779279709, 0.1090298742055893, 0.10753308981657028, 0.11530549079179764, 0.099473737180233, 0.08687654882669449, 0.08147147297859192, 0.08080270886421204, 0.0817532166838646, 0.07764016836881638, 0.07502147555351257, 0.10027042776346207, 0.07325799018144608, 0.07699170708656311]",0.07325799018144608,971.6296430530492,0
11,55,0.0004216372384258207,31,13,5,"[0.2630014717578888, 0.13049279153347015, 0.09492374956607819, 0.06837154179811478, 0.05280529707670212, 0.04222283139824867, 0.03498139977455139, 0.028683872893452644, 0.02608981728553772, 0.023875417187809944, 0.02097436413168907, 0.019146377220749855, 0.01790926232933998]","[0.0952901542186737, 0.07678941637277603, 0.06946253031492233, 0.056451477110385895, 0.05160416662693024, 0.051197294145822525, 0.04525311663746834, 0.043250083923339844, 0.041967879980802536, 0.045705646276474, 0.04374843090772629, 0.04231729730963707, 0.03786018118262291]",0.03786018118262291,885.3482753220014,0
12,61,2.2904211297731065e-05,63,15,4,"[0.4387730658054352, 0.28369757533073425, 0.25534260272979736, 0.23249587416648865, 0.21389049291610718, 0.1986655443906784, 0.18704701960086823, 0.1762690544128418, 0.16714626550674438, 0.15870408713817596, 0.15173815190792084, 0.14537625014781952, 0.139824777841568, 0.1343528926372528, 0.13022062182426453]","[0.1979653239250183, 0.17544803023338318, 0.15822342038154602, 0.14628957211971283, 0.13553787767887115, 0.12859493494033813, 0.12247052043676376, 0.11806625872850418, 0.11510767042636871, 0.11808039993047714, 0.11854569613933563, 0.10713867843151093, 0.10432886332273483, 0.10548842698335648, 0.10457712411880493]",0.10432886332273483,959.623396969866,0
13,66,0.00023073977686330303,47,8,0,"[0.28051862120628357, 0.15872755646705627, 0.11913994699716568, 0.09409230202436447, 0.07826802879571915, 0.06546984612941742, 0.053474053740501404, 0.04446316510438919]","[0.11722751706838608, 0.09355396032333374, 0.08267312496900558, 0.07397659868001938, 0.0948701873421669, 0.10176483541727066, 0.06567037850618362, 0.0635167807340622]",0.0635167807340622,526.8079714740161,0
14,70,2.5245961288298375e-05,44,13,5,"[0.4096984267234802, 0.25920459628105164, 0.22974348068237305, 0.21059586107730865, 0.1939525157213211, 0.18103447556495667, 0.16884499788284302, 0.1593884974718094, 0.1509159356355667, 0.14376351237297058, 0.13848990201950073, 0.1329587996006012, 0.12733249366283417]","[0.17527754604816437, 0.2007778137922287, 0.1432618498802185, 0.16948971152305603, 0.16413938999176025, 0.11981552839279175, 0.11104762554168701, 0.10769737511873245, 0.10403686761856079, 0.10314804315567017, 0.1481887698173523, 0.09781352430582047, 0.09672140330076218]",0.09672140330076218,858.7359021538869,0
15,74,0.0001945161164786429,54,11,5,"[0.3255082070827484, 0.1807258278131485, 0.13708817958831787, 0.11320241540670395, 0.09626758098602295, 0.08295150846242905, 0.0729457214474678, 0.0626678317785263, 0.05376230552792549, 0.04732614383101463, 0.041446078568696976]","[0.4272729158401489, 0.10468197613954544, 0.08965656906366348, 0.08535205572843552, 0.0792292058467865, 0.08205416053533554, 0.06718287616968155, 0.06438785791397095, 0.06269033998250961, 0.05962269753217697, 0.061783917248249054]",0.05962269753217697,717.4589499509893,0
16,77,0.0009702449682038601,30,19,1,"[0.3259873390197754, 0.17955495417118073, 0.13847455382347107, 0.12758944928646088, 0.10383648425340652, 0.08894504606723785, 0.0783960372209549, 0.07546472549438477, 0.06539594382047653, 0.06070590019226074, 0.0556979700922966, 0.054417770355939865, 0.04860195145010948, 0.046545643359422684, 0.04645552113652229, 0.043554652482271194, 0.038723174482584, 0.03701721876859665, 0.03624268248677254]","[0.1523023098707199, 0.14205977320671082, 0.08472820371389389, 0.10288631170988083, 0.14765965938568115, 0.09583128243684769, 0.07159755378961563, 0.09852220118045807, 0.08010049164295197, 0.0894692912697792, 0.08237263560295105, 0.08722308278083801, 0.07454357296228409, 0.06861855089664459, 0.1054183766245842, 0.07305227220058441, 0.07492233067750931, 0.09892459958791733, 0.07302503287792206]",0.06861855089664459,884.2202019400429,0
17,84,5.7447680446906065e-06,25,7,5,"[0.5263452529907227, 0.30044636130332947, 0.2758254408836365, 0.26042866706848145, 0.24684877693653107, 0.23487217724323273, 0.22465185821056366]","[0.21635422110557556, 0.1900259107351303, 0.17739900946617126, 0.16764068603515625, 0.16088959574699402, 0.15316054224967957, 0.14939554035663605]",0.14939554035663605,490.79426883207634,0
18,87,2.631298346350405e-06,62,13,2,"[0.8620297908782959, 0.5701697468757629, 0.42041948437690735, 0.36328473687171936, 0.3405037522315979, 0.32825466990470886, 0.3200457692146301, 0.313872367143631, 0.3084125816822052, 0.3038593530654907, 0.29992344975471497, 0.2959921658039093, 0.29258695244789124]","[0.48200523853302, 0.3189534544944763, 0.2525370717048645, 0.2319456934928894, 0.22114701569080353, 0.21386443078517914, 0.20716142654418945, 0.20447005331516266, 0.2005293071269989, 0.19748088717460632, 0.19619642198085785, 0.19369365274906158, 0.19029287993907928]",0.19029287993907928,745.0333573769312,0
19,93,1.824560833273345e-05,62,20,0,"[0.4101797044277191, 0.2639721930027008, 0.23547515273094177, 0.2166987657546997, 0.20151585340499878, 0.1890270709991455, 0.17891821265220642, 0.16994936764240265, 0.1627286821603775, 0.1558348387479782, 0.14901936054229736, 0.1438169628381729, 0.1390078216791153, 0.13424895703792572, 0.1301978975534439, 0.12628917396068573, 0.12194648385047913, 0.11887148767709732, 0.11581321060657501, 0.11240201443433762]","[0.18586893379688263, 0.16450953483581543, 0.16483348608016968, 0.1371607780456543, 0.1307039111852646, 0.12752778828144073, 0.11816923320293427, 0.11507073789834976, 0.11238737404346466, 0.11153308302164078, 0.1066444143652916, 0.12030278891324997, 0.09851288795471191, 0.09666181355714798, 0.09855781495571136, 0.09325997531414032, 0.0954136922955513, 0.09088838845491409, 0.08789052814245224, 0.14079542458057404]",0.08789052814245224,1290.3067941470072,0
20,100,0.004092015606017216,49,7,3,"[1.00681734085083, 1.0002721548080444, 1.0004823207855225, 1.0003429651260376, 1.0002361536026, 1.0003842115402222, 1.0003331899642944]","[0.7316967844963074, 0.7293086647987366, 0.7320008873939514, 0.7306466102600098, 0.7372437715530396, 0.7311993837356567, 0.7309414148330688]",0.7293086647987366,440.67638103687204,0
21,102,0.0008878210074184151,16,12,2,"[0.2834078371524811, 0.20033277571201324, 0.13885822892189026, 0.1089562475681305, 0.09931891411542892, 0.0915394201874733, 0.08346996456384659, 0.07485377788543701, 0.06944232434034348, 0.0622706338763237, 0.0639154314994812, 0.060380470007658005]","[0.11325625330209732, 0.16943643987178802, 0.07657314836978912, 0.09079762548208237, 0.07066850364208221, 0.07797299325466156, 0.07248368114233017, 0.07316028326749802, 0.06597476452589035, 0.06811261922121048, 0.07412217557430267, 0.08452673256397247]",0.06597476452589035,750.2086986890063,0
22,108,0.00041808836766347085,52,9,0,"[0.2838498651981354, 0.1496860235929489, 0.11041592061519623, 0.08607565611600876, 0.06519395112991333, 0.05835135653614998, 0.05286199599504471, 0.03414151072502136, 0.028700802475214005]","[0.12389184534549713, 0.09022978693246841, 0.11323219537734985, 0.09589546173810959, 0.4567965567111969, 0.32873350381851196, 0.08263406157493591, 0.0698808804154396, 0.07293260842561722]",0.0698808804154396,589.9929191349074,0
23,111,0.0006329550545134022,57,9,0,"[0.3293028473854065, 0.15383219718933105, 0.09868382662534714, 0.07308664917945862, 0.05655486509203911, 0.040770191699266434, 0.032367318868637085, 0.0277070552110672, 0.020941978320479393]","[0.18855947256088257, 0.0870964303612709, 0.07930449396371841, 0.05377977341413498, 0.07123524695634842, 0.056832972913980484, 0.062395986169576645, 0.045757927000522614, 0.0493229515850544]",0.045757927000522614,585.9844351699576,0
