,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
10,51,0.002766352838177149,35,17,4,"[1.080984354019165, 1.0001885890960693, 1.0001797676086426, 1.0002102851867676, 1.0002222061157227, 1.0003148317337036, 1.0001847743988037, 1.0002928972244263, 1.0002970695495605, 1.0002593994140625, 1.0003383159637451, 1.0003222227096558, 1.000220537185669, 1.0002487897872925, 1.0002639293670654, 1.0002726316452026, 1.0003812313079834]","[0.7321716547012329, 0.7357781529426575, 0.735537052154541, 0.7308374047279358, 0.7329425811767578, 0.7323997020721436, 0.7309683561325073, 0.7320534586906433, 0.731328547000885, 0.7312219142913818, 0.7336408495903015, 0.7327480316162109, 0.7318099737167358, 0.735243558883667, 0.7333813309669495, 0.7305735349655151, 0.7333546280860901]",0.7305735349655151,1123.646425952902,0
11,57,0.007245411665893098,16,14,0,"[1.1776167154312134, 1.0007189512252808, 1.0008652210235596, 1.001041054725647, 1.00103759765625, 1.0009164810180664, 1.0009716749191284, 1.0007314682006836, 1.0009548664093018, 1.0009664297103882, 1.0011502504348755, 1.0009593963623047, 1.0010004043579102, 1.0006375312805176]","[0.7352955937385559, 0.7329691052436829, 0.7368733286857605, 0.733101487159729, 0.7303699254989624, 0.7343243360519409, 0.7451047897338867, 0.7299581170082092, 0.7319684028625488, 0.7302301526069641, 0.7388862371444702, 0.7298275232315063, 0.732063353061676, 0.7337144017219543]",0.7298275232315063,1060.956121240044,0
12,62,6.146134308202836e-06,46,16,2,"[0.5928228497505188, 0.3403683006763458, 0.3184467852115631, 0.30771276354789734, 0.2984754741191864, 0.2897338271141052, 0.2822292745113373, 0.2746283710002899, 0.26639991998672485, 0.258605033159256, 0.2511967122554779, 0.24508972465991974, 0.23863981664180756, 0.23329117894172668, 0.22844913601875305, 0.22386489808559418]","[0.23895791172981262, 0.21092639863491058, 0.20135195553302765, 0.1948767453432083, 0.18900790810585022, 0.18333028256893158, 0.17767123878002167, 0.17340101301670074, 0.17301853001117706, 0.16307389736175537, 0.1602773219347, 0.16069741547107697, 0.153885155916214, 0.15222446620464325, 0.148246169090271, 0.1469380110502243]",0.1469380110502243,929.5847184190061,0
13,68,1.7642569498574914e-05,36,20,5,"[0.40616145730018616, 0.2647680640220642, 0.2366204708814621, 0.2164936512708664, 0.20059041678905487, 0.18729743361473083, 0.17719170451164246, 0.16745612025260925, 0.15953318774700165, 0.15295159816741943, 0.14648328721523285, 0.1418491005897522, 0.1370449662208557, 0.1326911598443985, 0.12887272238731384, 0.12533356249332428, 0.1216101124882698, 0.11797148734331131, 0.11548689007759094, 0.11191225796937943]","[0.18138329684734344, 0.18362285196781158, 0.15745854377746582, 0.13556596636772156, 0.12685930728912354, 0.19085779786109924, 0.11529164016246796, 0.11975419521331787, 0.1095876470208168, 0.13590668141841888, 0.10330324620008469, 0.10063350945711136, 0.11468814313411713, 0.09768419712781906, 0.09722969681024551, 0.11160288006067276, 0.09016663581132889, 0.09391850978136063, 0.09029360115528107, 0.09093111753463745]",0.09016663581132889,1346.4862753839698,0
14,75,1.9936730399197538e-05,45,16,1,"[0.4353627562522888, 0.29886099696159363, 0.2644633650779724, 0.24307216703891754, 0.22824746370315552, 0.21620777249336243, 0.20681530237197876, 0.19797897338867188, 0.19083711504936218, 0.1829289197921753, 0.1778176873922348, 0.1713728904724121, 0.16639241576194763, 0.16215761005878448, 0.1575073003768921, 0.15356840193271637]","[0.21202068030834198, 0.18363265693187714, 0.16337424516677856, 0.1503935009241104, 0.14405177533626556, 0.14732377231121063, 0.13376253843307495, 0.13606847822666168, 0.13508117198944092, 0.1224200576543808, 0.12529650330543518, 0.12606707215309143, 0.11593808978796005, 0.11339659988880157, 0.11427006125450134, 0.10922914743423462]",0.10922914743423462,735.2454066339415,0
15,80,2.5670837672494923e-05,56,6,5,"[0.39438462257385254, 0.2527000606060028, 0.2241767942905426, 0.2032167762517929, 0.18869264423847198, 0.1756451278924942]","[0.19917801022529602, 0.15531988441944122, 0.1858631670475006, 0.142981618642807, 0.21753333508968353, 0.11916659772396088]",0.11916659772396088,393.6304115790408,0
16,81,4.236330355857093e-06,50,19,1,"[0.7148635983467102, 0.3854447603225708, 0.34592145681381226, 0.3259620666503906, 0.31289348006248474, 0.3022526800632477, 0.29206472635269165, 0.2823469340801239, 0.2749040722846985, 0.2674112915992737, 0.2611602544784546, 0.25565433502197266, 0.25047650933265686, 0.2460283488035202, 0.24240849912166595, 0.23796458542346954, 0.23468519747257233, 0.23185931146144867, 0.2288590520620346]","[0.2845688462257385, 0.23629535734653473, 0.21880143880844116, 0.20699156820774078, 0.2002858966588974, 0.1943225860595703, 0.18621908128261566, 0.18034707009792328, 0.17478148639202118, 0.17444045841693878, 0.16652165353298187, 0.1654508262872696, 0.16233684122562408, 0.15829132497310638, 0.15713168680667877, 0.15432319045066833, 0.15122349560260773, 0.15302152931690216, 0.14809559285640717]",0.14809559285640717,870.42355340207,0
17,88,0.00919936192105113,38,16,4,"[1.4366068840026855, 1.0003970861434937, 1.0006152391433716, 1.0007528066635132, 1.0006929636001587, 1.0006922483444214, 1.0004947185516357, 1.0009349584579468, 1.0007665157318115, 1.0007991790771484, 1.0005724430084229, 1.0007615089416504, 1.0007086992263794, 1.0009300708770752, 1.0004994869232178, 1.0008878707885742]","[0.7316634058952332, 0.7309772372245789, 0.7301974296569824, 0.7318881154060364, 0.7332231998443604, 0.7293667197227478, 0.7310030460357666, 0.7350128293037415, 0.7311547994613647, 0.7346755266189575, 0.7298884987831116, 0.7341338396072388, 0.7293108701705933, 0.7337954640388489, 0.745337188243866, 0.7293563485145569]",0.7293108701705933,1059.2912486500572,0
18,96,0.00015988067050222622,22,20,5,"[0.27658379077911377, 0.1633964627981186, 0.12720416486263275, 0.10342657566070557, 0.0853223130106926, 0.0727798342704773, 0.060400474816560745, 0.05182929337024689, 0.0445316918194294, 0.037693142890930176, 0.03210631012916565, 0.02801957167685032, 0.024058355018496513, 0.021295974031090736, 0.019193332642316818, 0.017704395577311516, 0.015467585064470768, 0.014106687158346176, 0.014242595992982388, 0.012506808154284954]","[0.13453274965286255, 0.10255564749240875, 0.08646567910909653, 0.07083585858345032, 0.06433488428592682, 0.08172272145748138, 0.056936703622341156, 0.0547938235104084, 0.056311532855033875, 0.05418379604816437, 0.05714559555053711, 0.05257970839738846, 0.049547720700502396, 0.058220427483320236, 0.04508616775274277, 0.04889350384473801, 0.04899376630783081, 0.04528200998902321, 0.045192718505859375, 0.046682216227054596]",0.04508616775274277,1428.843723410042,0
19,103,0.00017317377704185517,36,5,5,"[0.2972324788570404, 0.1709335744380951, 0.13023780286312103, 0.10765065252780914, 0.0928972139954567]","[0.1482592523097992, 0.09748363494873047, 0.10945939272642136, 0.10424824059009552, 0.07625656574964523]",0.07625656574964523,340.2642875041347,0
20,104,0.0006701807553946702,57,9,0,"[0.2791242301464081, 0.12432356178760529, 0.08073386549949646, 0.05899420380592346, 0.03794880956411362, 0.028360314667224884, 0.02644539624452591, 0.02457464672625065, 0.020630650222301483]","[0.12605427205562592, 0.07080799341201782, 0.46610960364341736, 0.05343901738524437, 0.05431362986564636, 0.04812971502542496, 0.059835951775312424, 0.0818423256278038, 0.04043486714363098]",0.04043486714363098,588.6062536691315,0
21,109,0.0005305372302721365,55,18,0,"[0.28127893805503845, 0.14612144231796265, 0.10459758341312408, 0.07417210936546326, 0.0548260323703289, 0.04331689700484276, 0.03247479721903801, 0.028187662363052368, 0.025455839931964874, 0.02357778325676918, 0.020704729482531548, 0.019138099625706673, 0.01661381870508194, 0.01606754958629608, 0.014898735098540783, 0.01206140872091055, 0.012325494550168514, 0.013151432387530804]","[0.10855080187320709, 0.08530210703611374, 0.08534099906682968, 0.06072305515408516, 0.06025775894522667, 0.05046423524618149, 0.056527964770793915, 0.06316486746072769, 0.048934999853372574, 0.046420540660619736, 0.04550055414438248, 0.04481072723865509, 0.03960995376110077, 0.04080008342862129, 0.03843541815876961, 0.037259791046381, 0.040435440838336945, 0.03733925521373749]",0.037259791046381,1172.4412396538537,0
22,116,0.0007414545623824292,57,18,0,"[0.2914956510066986, 0.13118599355220795, 0.08903780579566956, 0.061876535415649414, 0.04398977383971214, 0.03277718648314476, 0.027755042538046837, 0.02523730881512165, 0.02354017272591591, 0.020972562953829765, 0.018492264673113823, 0.0186961330473423, 0.01767721399664879, 0.016965849325060844, 0.013100414536893368, 0.012303330935537815, 0.013496925123035908, 0.014272808097302914]","[0.09545900672674179, 0.07710132747888565, 0.06996648013591766, 0.05964740738272667, 0.05159447342157364, 0.05048751458525658, 0.05228395387530327, 0.05254527926445007, 0.04535714164376259, 0.045221444219350815, 0.04303262010216713, 0.0412646159529686, 0.04130179062485695, 0.038466475903987885, 0.03718261048197746, 0.041490085422992706, 0.03997621312737465, 0.040730737149715424]",0.03718261048197746,1169.9165616659448,0
23,121,0.001243865910656563,59,18,0,"[0.3786602318286896, 0.9618672132492065, 1.0000921487808228, 1.0000545978546143, 1.0001202821731567, 1.0001211166381836, 1.0001083612442017, 1.0001112222671509, 1.0001310110092163, 1.0001213550567627, 1.0000938177108765, 1.0001269578933716, 1.0001012086868286, 1.0001064538955688, 1.0001041889190674, 1.0001357793807983, 1.0001214742660522, 1.0001193284988403]","[0.11622460186481476, 0.7322288155555725, 0.7328766584396362, 0.7312214970588684, 0.7326985001564026, 0.7322229743003845, 0.7330362200737, 0.7319720983505249, 0.7321632504463196, 0.7322489619255066, 0.7333391904830933, 0.732291579246521, 0.7324445843696594, 0.7329770922660828, 0.7321274876594543, 0.7321560382843018, 0.7323803901672363, 0.7318989038467407]",0.11622460186481476,1167.639253075933,0
24,126,0.0005366600195347017,55,19,0,"[0.28312695026397705, 0.13305369019508362, 0.09059081971645355, 0.06772897392511368, 0.048246391117572784, 0.03606187924742699, 0.027136551216244698, 0.022812912240624428, 0.020426122471690178, 0.020850664004683495, 0.018746787682175636, 0.016072047874331474, 0.015503684058785439, 0.014572462067008018, 0.013950739055871964, 0.014261235482990742, 0.01214665174484253, 0.010122600011527538, 0.009985372424125671]","[0.10056527704000473, 0.0751771330833435, 0.07019845396280289, 0.05603358894586563, 0.06709416210651398, 0.05632151663303375, 0.0540875568985939, 0.04841895401477814, 0.0451519750058651, 0.05187726020812988, 0.04523136094212532, 0.06231684610247612, 0.04342899098992348, 0.04725201427936554, 0.04251491650938988, 0.04221222922205925, 0.03960883989930153, 0.040350962430238724, 0.04119216650724411]",0.03960883989930153,1236.2032623069827,0
25,131,0.0005387994735992761,54,17,0,"[0.2794337868690491, 0.13471220433712006, 0.09461138397455215, 0.06806057691574097, 0.04954586550593376, 0.0360170379281044, 0.029519887641072273, 0.0257207490503788, 0.025041501969099045, 0.021761342883110046, 0.01887780800461769, 0.016602493822574615, 0.01628674753010273, 0.015976054593920708, 0.01416714396327734, 0.01271472591906786, 0.012412870302796364]","[0.10042058676481247, 0.08883746713399887, 0.07394130527973175, 0.06152740493416786, 0.06428233534097672, 0.05585793778300285, 0.05292615666985512, 0.05798251926898956, 0.05129661783576012, 0.05170499533414841, 0.04882027953863144, 0.0475112721323967, 0.05044735223054886, 0.049775075167417526, 0.04713420197367668, 0.046665649861097336, 0.04472779110074043]",0.04472779110074043,1106.8953336579725,0
26,136,0.0008513641150688165,57,18,0,"[0.5341017842292786, 0.2149224877357483, 0.11515389382839203, 0.08325199782848358, 0.06236526742577553, 0.04733581095933914, 0.03834717720746994, 0.02867957390844822, 0.024517787620425224, 0.020816147327423096, 0.020117713138461113, 0.0196267981082201, 0.01631801947951317, 0.016130229458212852, 0.01446511410176754, 0.014273817650973797, 0.01245685201138258, 0.013843897730112076]","[0.15221619606018066, 0.13052374124526978, 0.06454923003911972, 0.056382253766059875, 0.04955724626779556, 0.04289417713880539, 0.052015963941812515, 0.03951900452375412, 0.04712221398949623, 0.038886528462171555, 0.06999215483665466, 0.03551063686609268, 0.041422173380851746, 0.04969477280974388, 0.038188397884368896, 0.035513848066329956, 0.03392195329070091, 0.03515530005097389]",0.03392195329070091,1171.977905775886,0
27,141,0.0008620179981454349,56,17,0,"[0.3184625208377838, 0.13493768870830536, 0.09166904538869858, 0.06440393626689911, 0.04947485774755478, 0.0369255468249321, 0.03125744313001633, 0.02569795399904251, 0.023586776107549667, 0.023117607459425926, 0.022525113075971603, 0.019509829580783844, 0.016833964735269547, 0.015700869262218475, 0.01564277708530426, 0.014301449991762638, 0.013782840222120285]","[0.10281510651111603, 0.08235970884561539, 0.06725266575813293, 0.08377724885940552, 0.056149277836084366, 0.06584931910037994, 0.044905029237270355, 0.04845397546887398, 0.04451500624418259, 0.05230871960520744, 0.046577777713537216, 0.0398792028427124, 0.042705412954092026, 0.039434436708688736, 0.04107802361249924, 0.040212132036685944, 0.03770199418067932]",0.03770199418067932,1104.9637671830133,0
28,146,0.0010657900857160988,58,17,0,"[0.30429020524024963, 0.1269349604845047, 0.606460452079773, 1.0002537965774536, 1.0000485181808472, 1.0000193119049072, 1.0000371932983398, 1.0000944137573242, 1.0000959634780884, 1.000057339668274, 1.0001260042190552, 1.0000638961791992, 1.0000756978988647, 1.0000898838043213, 1.0000865459442139, 1.0001112222671509, 1.0000966787338257]","[0.10749461501836777, 0.07013141363859177, 0.735792338848114, 0.7329748868942261, 0.7321887016296387, 0.7328702807426453, 0.7335396409034729, 0.7325969934463501, 0.7323875427246094, 0.7312577962875366, 0.7323243618011475, 0.7312390208244324, 0.7314799427986145, 0.732598602771759, 0.7330983877182007, 0.7330535054206848, 0.7328694462776184]",0.07013141363859177,1102.872181682149,0
29,151,0.0022910856941585995,61,16,0,"[1.0092206001281738, 1.0001327991485596, 1.0001527070999146, 1.0000981092453003, 1.0001373291015625, 1.0001856088638306, 1.0002204179763794, 1.0001404285430908, 1.0001474618911743, 1.0002273321151733, 1.0001611709594727, 1.0001633167266846, 1.000076174736023, 1.0001542568206787, 1.0001327991485596, 1.0001188516616821]","[0.731999933719635, 0.7341498136520386, 0.733364462852478, 0.7321962714195251, 0.7328988909721375, 0.7314323782920837, 0.7322876453399658, 0.7312735915184021, 0.7315686941146851, 0.7322942018508911, 0.7313806414604187, 0.7334824800491333, 0.730491042137146, 0.7326967120170593, 0.7316094040870667, 0.7305465340614319]",0.730491042137146,1036.714376727119,0
30,156,0.0004272971598855114,60,16,0,"[0.27067989110946655, 0.14027850329875946, 0.09893058985471725, 0.07455522567033768, 0.05498167499899864, 0.04123354330658913, 0.030632834881544113, 0.024968020617961884, 0.020396370440721512, 0.01897423341870308, 0.017357969656586647, 0.015585365705192089, 0.01421233918517828, 0.013420220464468002, 0.012928088195621967, 0.011758173815906048]","[0.114506296813488, 0.1080792099237442, 0.07553927600383759, 0.06116999313235283, 0.20094363391399384, 0.07018163055181503, 0.05273628234863281, 0.05098947510123253, 0.06702820956707001, 0.05215435102581978, 0.05232316628098488, 0.0499010868370533, 0.04806505888700485, 0.048798684030771255, 0.04743918403983116, 0.0470333956182003]",0.0470333956182003,1035.5432593459263,0
31,161,0.0008580564622655264,64,18,0,"[0.5016710758209229, 0.20327885448932648, 0.12986692786216736, 0.09374433010816574, 0.0697760283946991, 0.05674734711647034, 0.04127775877714157, 0.03415890410542488, 0.029131729155778885, 0.025539280846714973, 0.023937322199344635, 0.021922342479228973, 0.020850634202361107, 0.019736450165510178, 0.018108153715729713, 0.016135718673467636, 0.014590042643249035, 0.014058297500014305]","[0.1748937964439392, 0.09737082570791245, 0.1554214358329773, 0.08250422775745392, 0.06152687966823578, 0.0884205624461174, 0.049573224037885666, 0.08002523332834244, 0.05298927426338196, 0.11520765721797943, 0.057463232427835464, 0.04202669486403465, 0.04007641226053238, 0.048598069697618484, 0.04846300929784775, 0.039456501603126526, 0.04186210781335831, 0.04487036168575287]",0.039456501603126526,1158.9841198399663,0
32,166,0.0006692757342709157,56,18,0,"[0.2900357246398926, 0.13649137318134308, 0.0888838991522789, 0.06386442482471466, 0.04520423337817192, 0.035277195274829865, 0.02663804218173027, 0.02282124012708664, 0.021754629909992218, 0.01817440055310726, 0.016507955268025398, 0.016507353633642197, 0.015716111287474632, 0.015804437920451164, 0.013921950943768024, 0.01210047397762537, 0.012268593534827232, 0.01149454154074192]","[0.5910087823867798, 0.09117346256971359, 0.06404012441635132, 0.05189128965139389, 0.12123852968215942, 0.0699244812130928, 0.045039840042591095, 0.11045565456151962, 0.04544004052877426, 0.04029320180416107, 0.05062531307339668, 0.03878115862607956, 0.08505425602197647, 0.040953997522592545, 0.039171263575553894, 0.039600055664777756, 0.036012958735227585, 0.03587886691093445]",0.03587886691093445,1170.223271110095,0
33,171,0.0006385079612028744,56,19,0,"[0.2925756275653839, 0.13534308969974518, 0.08885384351015091, 0.06266841292381287, 0.04210330918431282, 0.03134634718298912, 0.025902964174747467, 0.02170923352241516, 0.026256442070007324, 0.01733054779469967, 0.01474184449762106, 0.014362902380526066, 0.015438312664628029, 0.015866482630372047, 0.015632709488272667, 0.011914301663637161, 0.012777100317180157, 0.01089341938495636, 0.010680675506591797]","[0.193611279129982, 0.07362056523561478, 0.07221999764442444, 0.05743686109781265, 0.05022208392620087, 0.05515496805310249, 0.06078474968671799, 0.5663745403289795, 0.04303165525197983, 0.039833515882492065, 0.038094062358140945, 0.044372230768203735, 0.04165073111653328, 0.07330796122550964, 0.04071923345327377, 0.04183917120099068, 0.03595886006951332, 0.03966178745031357, 0.03640295937657356]",0.03595886006951332,1235.399159762077,0
34,176,0.0009730382654255023,55,19,0,"[0.317372590303421, 0.13891872763633728, 0.09068821370601654, 0.06182856112718582, 0.046976082026958466, 0.03823765739798546, 0.035530753433704376, 0.029269039630889893, 0.02561240643262863, 0.022965922951698303, 0.021649740636348724, 0.02394268661737442, 0.018914440646767616, 0.02095854841172695, 0.019520973786711693, 0.01808558963239193, 0.015786411240696907, 0.014603137038648129, 0.01295897550880909]","[0.10967634618282318, 0.07277151942253113, 0.06451093405485153, 0.05511646345257759, 0.055444929748773575, 0.0645790845155716, 0.06438169628381729, 0.044429391622543335, 0.04054208844900131, 0.039076730608940125, 0.051734983921051025, 0.043157678097486496, 0.04238669201731682, 0.040590424090623856, 0.04678254574537277, 0.0409904345870018, 0.03662382438778877, 0.03840521350502968, 0.03498080000281334]",0.03498080000281334,1236.281919925008,0
35,181,0.001261791325509133,55,19,0,"[0.3935566842556, 0.16382843255996704, 0.11206486821174622, 0.08237631618976593, 0.059549883008003235, 0.049529530107975006, 0.042440127581357956, 0.03777701035141945, 0.03741872310638428, 0.037773314863443375, 0.03029562532901764, 0.026007767766714096, 0.026959165930747986, 0.031601179391145706, 0.02318764664232731, 0.020427651703357697, 0.019338514655828476, 0.020360326394438744, 0.023306746035814285]","[0.1505255550146103, 0.198113352060318, 0.0706542432308197, 0.0666160061955452, 0.13673676550388336, 0.1840241551399231, 0.05068635568022728, 0.05086482688784599, 0.13281722366809845, 0.04965667426586151, 0.04313932731747627, 0.04186730831861496, 0.04587161913514137, 0.04192471504211426, 0.044162917882204056, 0.042204245924949646, 0.044463466852903366, 0.04376664385199547, 0.040212132036685944]",0.040212132036685944,1236.3574513059575,0
36,186,0.0010353783952198486,33,19,0,"[0.25737136602401733, 0.10475531220436096, 0.0667836144566536, 0.05171820893883705, 0.0416056253015995, 0.04100824147462845, 0.03306077793240547, 0.029758136719465256, 0.026142843067646027, 0.02447730302810669, 0.02397356927394867, 0.023896584287285805, 0.022252557799220085, 0.020103933289647102, 0.016655784100294113, 0.016678234562277794, 0.01597292721271515, 0.01554595772176981, 0.01699831336736679]","[0.081208735704422, 0.07312788814306259, 0.10453440248966217, 0.048304248601198196, 0.0526018925011158, 0.04654417186975479, 0.0411284938454628, 0.04106931760907173, 0.041696976870298386, 0.0381452776491642, 0.06752236932516098, 0.039358578622341156, 0.038886476308107376, 0.03142024949193001, 0.029886187985539436, 0.029917733743786812, 0.048517856746912, 0.03226923570036888, 0.03022840991616249]",0.029886187985539436,1286.3968311899807,0
37,191,0.0011951859397939064,34,20,0,"[0.9183186292648315, 1.0045281648635864, 1.0001132488250732, 1.000108003616333, 1.0001734495162964, 1.000106930732727, 1.000159740447998, 1.0001349449157715, 1.000137448310852, 1.0001412630081177, 1.0001556873321533, 1.0000852346420288, 1.0001616477966309, 1.000163197517395, 1.000148892402649, 1.0001229047775269, 1.000124216079712, 1.0001615285873413, 1.0001329183578491, 1.0001763105392456]","[0.7844148278236389, 0.7324753999710083, 0.7327287793159485, 0.7310790419578552, 0.7325541377067566, 0.7332260012626648, 0.7333106398582458, 0.7321303486824036, 0.7320901155471802, 0.7326075434684753, 0.7324118614196777, 0.7341505885124207, 0.7326613664627075, 0.7318112850189209, 0.7331591248512268, 0.7330409288406372, 0.732508659362793, 0.7325531840324402, 0.7340027093887329, 0.7328932285308838]",0.7310790419578552,1346.5305716921575,0
38,196,0.001016935456433942,36,20,0,"[0.3329091966152191, 0.13632574677467346, 0.08241354674100876, 0.06343763321638107, 0.04679301753640175, 0.0565752238035202, 0.03496256098151207, 0.03253178298473358, 0.028048306703567505, 0.02743094228208065, 0.02714759297668934, 0.023479893803596497, 0.019964713603258133, 0.02072678692638874, 0.020426293835043907, 0.018007034435868263, 0.017957430332899094, 0.016568738967180252, 0.01545571070164442, 0.018922368064522743]","[0.1469537764787674, 0.06615446507930756, 0.10465628653764725, 0.05304866284132004, 0.07343093305826187, 0.05841566249728203, 0.048162803053855896, 0.03989522531628609, 0.04535369947552681, 0.0405704639852047, 0.037128936499357224, 0.03832912817597389, 0.06752524524927139, 0.03430962562561035, 0.0388723760843277, 0.03330026939511299, 0.04287900775671005, 0.033663559705019, 0.03586583584547043, 0.0372740663588047]",0.03330026939511299,1343.8338838089257,0
