,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
25,125,0.0012109021665883076,55,19,0,"[0.8810293674468994, 1.0000957250595093, 1.0001286268234253, 1.0000698566436768, 1.0000581741333008, 1.0000808238983154, 1.0000630617141724, 1.0000702142715454, 1.0001084804534912, 1.0001212358474731, 1.0001256465911865, 1.000033974647522, 1.0000958442687988, 1.000092625617981, 1.0001040697097778, 1.0001226663589478, 1.0001251697540283, 1.0001221895217896, 1.0001356601715088]","[0.7320855259895325, 0.7324877977371216, 0.732474148273468, 0.7330781817436218, 0.7318575978279114, 0.7326583862304688, 0.7345107197761536, 0.7313130497932434, 0.7320491075515747, 0.7319303154945374, 0.7316007614135742, 0.7331296801567078, 0.732205867767334, 0.7333471775054932, 0.7315948605537415, 0.7321048974990845, 0.7327179312705994, 0.7321392893791199, 0.7326343059539795]",0.7313130497932434,1239.0434900280088,0
26,130,0.0005396827826581254,54,19,0,"[0.2776814103126526, 0.14112529158592224, 0.09189336746931076, 0.06552554666996002, 0.04944491758942604, 0.034784626215696335, 0.028706658631563187, 0.02368946000933647, 0.021785298362374306, 0.019096393138170242, 0.017825687304139137, 0.0162435881793499, 0.015015626326203346, 0.014271529391407967, 0.01419247966259718, 0.012978735379874706, 0.011995874345302582, 0.012324564158916473, 0.010799100622534752]","[0.1041368618607521, 0.08949793130159378, 0.09721137583255768, 0.0636771097779274, 0.05374699458479881, 0.05211770161986351, 0.053824543952941895, 0.05081268399953842, 0.055725399404764175, 0.04799327999353409, 0.04415762796998024, 0.04361414536833763, 0.04264509305357933, 0.043563053011894226, 0.04461001604795456, 0.04252172261476517, 0.040473632514476776, 0.04070478305220604, 0.038159556686878204]",0.038159556686878204,1238.3491611052305,0
27,135,0.0007934589359053215,56,17,0,"[0.31225791573524475, 0.13553492724895477, 0.08525724709033966, 0.058406200259923935, 0.040947962552309036, 0.03413448482751846, 0.02582150511443615, 0.02273193933069706, 0.02495073713362217, 0.02170034684240818, 0.018115900456905365, 0.01602047309279442, 0.014406620524823666, 0.014520982280373573, 0.015174433588981628, 0.014838169328868389, 0.014553406275808811]","[0.14082181453704834, 0.0809578001499176, 0.10968253016471863, 0.07116635143756866, 0.34215351939201355, 0.042211394757032394, 0.04400508478283882, 0.04480008780956268, 0.062184348702430725, 0.04754836484789848, 0.04260155186057091, 0.03658789023756981, 0.0518452450633049, 0.03952536731958389, 0.04033273085951805, 0.0387350432574749, 0.05734766274690628]",0.03658789023756981,1103.8112094122916,0
28,140,0.000837421835038154,61,17,0,"[0.3122723698616028, 0.1311190277338028, 0.08371851593255997, 0.05317584425210953, 0.0371866449713707, 0.030072417110204697, 0.0263409111648798, 0.02305625006556511, 0.023847144097089767, 0.019360115751624107, 0.01734986901283264, 0.01713535003364086, 0.01696448028087616, 0.015360714867711067, 0.013751012273132801, 0.012764787301421165, 0.01272975467145443]","[0.10964901000261307, 0.11010602861642838, 0.08119946718215942, 0.05828923359513283, 0.049818411469459534, 0.04489393159747124, 0.04715391620993614, 0.049156997352838516, 0.04462943971157074, 0.04141195863485336, 0.04069996625185013, 0.05059894919395447, 0.03714408352971077, 0.038714081048965454, 0.038402706384658813, 0.03541376069188118, 0.034890227019786835]",0.034890227019786835,1101.8826932990924,0
29,145,0.0008870942238369944,61,17,0,"[0.3265742361545563, 0.1346275806427002, 0.08534959703683853, 0.05803874135017395, 0.041525788605213165, 0.03261546045541763, 0.029019715264439583, 0.026272539049386978, 0.02186121791601181, 0.020545881241559982, 0.01843957230448723, 0.01934175193309784, 0.017287109047174454, 0.024656103923916817, 0.01581324264407158, 0.012069331482052803, 0.011023257859051228]","[0.1760968714952469, 0.09349608421325684, 0.059001971036195755, 0.058136146515607834, 0.044774238020181656, 0.04234668239951134, 0.04338165000081062, 0.044074222445487976, 0.04132222384214401, 0.0432223305106163, 0.04743935540318489, 0.03832489997148514, 0.28894829750061035, 0.03781862184405327, 0.03631757199764252, 0.03360409289598465, 0.03350092098116875]",0.03350092098116875,1101.5421176729724,0
30,150,0.001929267060001324,61,17,0,"[1.0117751359939575, 1.0001494884490967, 1.0001568794250488, 1.00013267993927, 1.000199556350708, 1.0001769065856934, 1.0000982284545898, 1.0001200437545776, 1.0000938177108765, 1.0000650882720947, 1.0001559257507324, 1.0001493692398071, 1.0000685453414917, 1.0000791549682617, 1.0001579523086548, 1.0001622438430786, 1.0001996755599976]","[0.7312754392623901, 0.732422411441803, 0.7311490178108215, 0.7305792570114136, 0.732263445854187, 0.7333277463912964, 0.7325441837310791, 0.7334224581718445, 0.7341862320899963, 0.7317203879356384, 0.7332347631454468, 0.7314557433128357, 0.7343689799308777, 0.7339186668395996, 0.7315111756324768, 0.7314180135726929, 0.7321181893348694]",0.7305792570114136,1101.3245441038162,0
31,155,0.00042259593746128254,60,16,0,"[0.2817830443382263, 0.15066908299922943, 0.10883652418851852, 0.08504212647676468, 0.06558220088481903, 0.051140207797288895, 0.03998013585805893, 0.031493887305259705, 0.02620583400130272, 0.0220442283898592, 0.02010110579431057, 0.018229303881525993, 0.016712546348571777, 0.015454995445907116, 0.014098444022238255, 0.012961387634277344]","[0.19016799330711365, 0.08695685863494873, 0.12206515669822693, 0.06837770342826843, 0.07449782639741898, 0.05844670534133911, 0.08323109894990921, 0.057026978582143784, 0.055836692452430725, 0.05837998911738396, 0.05608762055635452, 0.0550762340426445, 0.05417444184422493, 0.05427278205752373, 0.055914148688316345, 0.05297603830695152]",0.05297603830695152,1035.4468107633293,0
32,160,0.0008487775055270675,64,11,0,"[0.32168465852737427, 0.1346893459558487, 0.09751756489276886, 0.06632289290428162, 0.04459061473608017, 0.031465642154216766, 0.024935035035014153, 0.023157447576522827, 0.02187911421060562, 0.0231357179582119, 0.021831635385751724]","[0.15732333064079285, 0.07422151416540146, 0.10374557226896286, 0.06355267018079758, 0.051847923547029495, 0.07015905529260635, 0.05196470022201538, 0.04658455029129982, 0.05470208451151848, 0.04437651485204697, 0.04529266804456711]",0.04437651485204697,712.7509920420125,0
33,163,0.001159287140591227,53,18,1,"[0.36181801557540894, 0.20352773368358612, 0.15823480486869812, 0.12359381467103958, 0.11230453848838806, 0.09226421266794205, 0.08313193917274475, 0.07345136255025864, 0.06706678867340088, 0.060183972120285034, 0.05347144231200218, 0.05788515508174896, 0.0450921431183815, 0.04022783413529396, 0.03974873945116997, 0.03641217574477196, 0.03650275245308876, 0.0337962731719017]","[0.15222185850143433, 0.11050412058830261, 0.11276686191558838, 0.17855797708034515, 0.08313711732625961, 0.08381234109401703, 0.06801111996173859, 0.08665166795253754, 0.0706460103392601, 0.08032090961933136, 0.08422460407018661, 0.07136211544275284, 0.06812059879302979, 0.07742895185947418, 0.06511141359806061, 0.06929134577512741, 0.07338207215070724, 0.07004349678754807]",0.06511141359806061,822.4729965506122,0
34,168,0.0006651272170650469,58,17,0,"[0.29150083661079407, 0.1375565379858017, 0.09027651697397232, 0.06256968528032303, 0.04820702224969864, 0.034481365233659744, 0.02679317817091942, 0.02245418168604374, 0.02104886621236801, 0.01901174522936344, 0.017583150416612625, 0.01693916507065296, 0.015036869794130325, 0.014158003032207489, 0.014826172031462193, 0.014469285495579243, 0.016123494133353233]","[0.1084713339805603, 0.07513948529958725, 0.06081399694085121, 0.22196923196315765, 0.05349615588784218, 0.04954255744814873, 0.047819141298532486, 0.04644329100847244, 0.04731057956814766, 0.05152284353971481, 0.05772954598069191, 0.041030388325452805, 0.040700484067201614, 0.04232940822839737, 0.04339096322655678, 0.042418643832206726, 0.0412791445851326]",0.040700484067201614,1104.1440098350868,0
35,173,0.0009272110463447228,56,18,0,"[0.2949862778186798, 0.11873463541269302, 0.07698367536067963, 0.05275622382760048, 0.03690330684185028, 0.032504986971616745, 0.02901599183678627, 1.3593162298202515, 1.0002405643463135, 1.0000361204147339, 1.0000618696212769, 1.0000805854797363, 1.0000792741775513, 1.0000540018081665, 1.000090479850769, 1.000090479850769, 1.0000697374343872, 1.0001004934310913]","[0.09905095398426056, 0.07802470028400421, 0.0599246509373188, 0.05606408044695854, 0.046823080629110336, 0.04222240298986435, 0.5992491245269775, 0.7346373796463013, 0.7325900793075562, 0.7317543625831604, 0.7323359251022339, 0.7318092584609985, 0.7316098213195801, 0.7326493859291077, 0.7330979704856873, 0.7325074076652527, 0.7323985695838928, 0.7317994832992554]",0.04222240298986435,1171.991400978528,0
36,178,0.0007497078133370416,55,19,0,"[0.28571343421936035, 0.12994520366191864, 0.08713476359844208, 0.05800347030162811, 0.03973666951060295, 0.029930032789707184, 0.026824792847037315, 0.023203134536743164, 0.02020394429564476, 0.01913275755941868, 0.01884337142109871, 0.015951000154018402, 0.01592840626835823, 0.015345948748290539, 0.017325975000858307, 0.014507715590298176, 0.010641667060554028, 0.010151615366339684, 0.010744580999016762]","[0.1036214530467987, 0.12063918262720108, 0.3491605818271637, 0.05882091820240021, 0.053874146193265915, 0.05171532183885574, 0.044985439628362656, 0.14988507330417633, 0.0431247316300869, 0.04874197393655777, 0.039620429277420044, 0.04111294820904732, 0.04141854867339134, 0.04056558012962341, 0.042049575597047806, 0.03802235797047615, 0.038427580147981644, 0.04024944826960564, 0.03615344315767288]",0.03615344315767288,1236.7575688194484,0
37,183,0.001485461803742511,33,19,0,"[0.8915491700172424, 1.000190019607544, 1.0001164674758911, 1.0001500844955444, 1.0002117156982422, 1.0000965595245361, 1.0001304149627686, 1.000048041343689, 1.0001888275146484, 1.0001529455184937, 1.0001766681671143, 1.0001907348632812, 1.0001397132873535, 1.0001864433288574, 1.0000776052474976, 1.0001094341278076, 1.0002461671829224, 1.000148057937622, 1.0001939535140991]","[0.7326694130897522, 0.7326058149337769, 0.7340003848075867, 0.7335566878318787, 0.7327557802200317, 0.731699526309967, 0.7315115332603455, 0.7355962991714478, 0.7345461845397949, 0.7315418720245361, 0.7318217158317566, 0.7320915460586548, 0.731085479259491, 0.7327918410301208, 0.7310343384742737, 0.731968879699707, 0.7316256761550903, 0.7310746312141418, 0.7312400937080383]",0.7310343384742737,1279.0034881001338,0
38,188,0.0010688532514118638,34,19,0,"[0.28433316946029663, 0.11500561982393265, 0.07844875007867813, 0.05394242703914642, 0.04335516318678856, 0.042472466826438904, 0.03342399001121521, 0.031447723507881165, 0.03070855140686035, 0.023718809708952904, 0.023603424429893494, 0.027516961097717285, 0.021900556981563568, 0.016598880290985107, 0.016984382644295692, 0.017727689817547798, 0.01610151305794716, 0.016637936234474182, 0.015364335849881172]","[0.08276928216218948, 0.10124856978654861, 0.0712381973862648, 0.04866945371031761, 0.053105052560567856, 0.04254387691617012, 0.0387381911277771, 0.039301298558712006, 0.03582264855504036, 0.03532404452562332, 0.0545332096517086, 0.034568920731544495, 0.03277704492211342, 0.033294375985860825, 0.03389831632375717, 0.030305711552500725, 0.03552592918276787, 0.030573716387152672, 0.030803566798567772]",0.030305711552500725,1275.427971846424,0
39,193,0.0010846280284416716,35,20,0,"[0.986110508441925, 1.0001121759414673, 1.0001431703567505, 1.0001568794250488, 1.0001264810562134, 1.00015127658844, 1.0001248121261597, 1.0001474618911743, 1.0001246929168701, 1.00014328956604, 1.0000065565109253, 1.0001252889633179, 1.0001535415649414, 1.0001317262649536, 1.00006902217865, 1.0001522302627563, 1.0001024007797241, 1.000153660774231, 1.0001208782196045, 1.0000907182693481]","[0.7332139015197754, 0.732046902179718, 0.7328089475631714, 0.7324116230010986, 0.7314336895942688, 0.7323346734046936, 0.7333632111549377, 0.7322681546211243, 0.7331209182739258, 0.7318719625473022, 0.7340786457061768, 0.7320340871810913, 0.7327614426612854, 0.7317706346511841, 0.7312028408050537, 0.7316581606864929, 0.7306846976280212, 0.7321019768714905, 0.7325906753540039, 0.731052577495575]",0.7306846976280212,1342.6801137886941,0
40,198,0.0009604999526027566,36,20,0,"[0.2635801136493683, 0.10470723360776901, 0.06817810982465744, 0.05180318281054497, 0.03974877670407295, 0.0314536988735199, 0.029534948989748955, 0.02784508652985096, 0.024223191663622856, 0.026011204347014427, 0.02046811953186989, 0.01806855946779251, 0.01900479942560196, 0.01801348850131035, 0.015693392604589462, 0.01550754252821207, 0.01639074645936489, 0.014147372916340828, 0.015068014152348042, 0.012854080647230148]","[0.08113589137792587, 0.09151091426610947, 0.054754555225372314, 0.08865233510732651, 0.05148376151919365, 0.041309088468551636, 0.07322926819324493, 0.04314643144607544, 0.060522958636283875, 0.03512462228536606, 0.03594565391540527, 0.045328035950660706, 0.0371679924428463, 0.031900130212306976, 0.036803051829338074, 0.034222010523080826, 0.03153911978006363, 0.06795031577348709, 0.03477225452661514, 0.03318134695291519]",0.03153911978006363,1337.2050868794322,0
