,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
19,94,1.4336983265765455e-06,20,13,0,"[0.6891205310821533, 0.424129843711853, 0.34850046038627625, 0.31169188022613525, 0.2924615442752838, 0.2805401682853699, 0.2726031243801117, 0.26524919271469116, 0.25929784774780273, 0.2535760998725891, 0.24857832491397858, 0.24399802088737488, 0.23943059146404266]","[0.3287971317768097, 0.25263023376464844, 0.21486754715442657, 0.19883908331394196, 0.18657073378562927, 0.18174299597740173, 0.1766892671585083, 0.17097920179367065, 0.16678482294082642, 0.1647542119026184, 0.1603786200284958, 0.15757285058498383, 0.15528227388858795]",0.15528227388858795,933.7784224729985,0
20,98,0.00023011499431171498,51,19,5,"[0.299236536026001, 0.16479256749153137, 0.12447085976600647, 0.10306257009506226, 0.08755180239677429, 0.07305550575256348, 0.06175996735692024, 0.05265386775135994, 0.04663034901022911, 0.038958318531513214, 0.03238815814256668, 0.028934527188539505, 0.025101546198129654, 0.022415727376937866, 0.02017483115196228, 0.018081288784742355, 0.017863983288407326, 0.016973204910755157, 0.014901513233780861]","[0.1303124874830246, 0.09360355883836746, 0.09907045215368271, 0.07061479985713959, 0.06643329560756683, 0.081294946372509, 0.06315784156322479, 0.058050304651260376, 0.059022024273872375, 0.057808082550764084, 0.05562905594706535, 0.0537695586681366, 0.05106485262513161, 0.050006359815597534, 0.0541168712079525, 0.05392168462276459, 0.048946183174848557, 0.04777296632528305, 0.04912620037794113]",0.04777296632528305,1241.9583529550582,0
21,106,0.0006997565243422155,55,18,0,"[0.2971537709236145, 0.13340124487876892, 0.08341623842716217, 0.05829969421029091, 0.04110101982951164, 0.029885662719607353, 0.022983837872743607, 0.021407347172498703, 0.020774129778146744, 0.01878225803375244, 0.01678580231964588, 0.015759915113449097, 0.014331785961985588, 0.013883030973374844, 0.013863163068890572, 0.012389734387397766, 0.011267650872468948, 0.014233335852622986]","[0.10342271625995636, 0.07557699084281921, 0.07693550735712051, 0.05057869479060173, 0.09407062828540802, 0.08226066082715988, 0.04589107632637024, 0.049939174205064774, 0.0683012381196022, 0.04186006635427475, 0.04055223613977432, 0.040053483098745346, 0.04742671921849251, 0.04229475185275078, 0.039628200232982635, 0.03986934944987297, 0.05305773392319679, 0.03527779504656792]",0.03527779504656792,1170.0456051249057,0
22,112,0.0006530290205885016,57,18,0,"[0.2930293083190918, 0.13077951967716217, 0.0836063101887703, 0.058569397777318954, 0.041043732315301895, 0.03344033658504486, 0.02678447589278221, 0.02277427539229393, 0.021135898306965828, 0.021790120750665665, 0.01675703004002571, 0.014354005455970764, 0.013476862572133541, 0.016333062201738358, 0.014533767476677895, 0.012870975770056248, 0.01130975317209959, 0.01109229028224945]","[0.15744981169700623, 0.09685074537992477, 0.06220806762576103, 0.08510284125804901, 0.05020364001393318, 0.04761184751987457, 0.04795907065272331, 0.04269561171531677, 0.04518250748515129, 0.04216635972261429, 0.04190875217318535, 0.03917323797941208, 0.045633845031261444, 0.046272892504930496, 0.04401099681854248, 0.041330527514219284, 0.037772033363580704, 0.04143799468874931]",0.037772033363580704,1168.370581170544,0
23,118,0.0007006413513526157,57,18,0,"[0.2856120467185974, 0.12854579091072083, 0.08565635979175568, 0.06333675235509872, 0.04343570023775101, 0.03202923759818077, 0.02643757127225399, 0.025054780766367912, 0.022752853110432625, 0.019484132528305054, 0.02120589278638363, 0.01945657841861248, 0.01643516682088375, 0.01483877282589674, 0.014682713896036148, 0.013904129154980183, 0.01418524794280529, 0.011804806999862194]","[0.10290566086769104, 0.09804685413837433, 0.05936646834015846, 0.058923423290252686, 0.05285067483782768, 0.05351286754012108, 0.04657911881804466, 0.049013275653123856, 0.04754580929875374, 0.04371970146894455, 0.04861634969711304, 0.038870614022016525, 0.042945489287376404, 0.04155328497290611, 0.03846259415149689, 0.03795352205634117, 0.03966338932514191, 0.037019286304712296]",0.037019286304712296,1167.1051928754896,0
24,123,0.001256422108368535,59,18,0,"[0.6513547301292419, 1.000083565711975, 1.0001027584075928, 1.0000197887420654, 1.0001343488693237, 1.0000715255737305, 1.0000907182693481, 1.00015389919281, 1.0001013278961182, 1.0001083612442017, 1.0000951290130615, 1.0000603199005127, 1.0001177787780762, 1.0001565217971802, 1.0001516342163086, 1.0001063346862793, 1.0001294612884521, 1.0001246929168701]","[0.7315269112586975, 0.731550931930542, 0.7319439053535461, 0.7326081991195679, 0.7323010563850403, 0.7310910820960999, 0.7336577773094177, 0.7323310375213623, 0.7326891422271729, 0.7322544455528259, 0.7313304543495178, 0.733458399772644, 0.733427107334137, 0.7320789098739624, 0.7323001027107239, 0.7326328158378601, 0.7323362827301025, 0.7316265106201172]",0.7310910820960999,1166.0859425421804,0
25,128,0.0005475163498502944,54,17,0,"[0.28745192289352417, 0.1391633301973343, 0.09748988598585129, 0.0715402290225029, 0.05306855961680412, 0.038791704922914505, 0.030276017263531685, 0.02366379275918007, 0.019783353433012962, 0.0172438807785511, 0.015063364058732986, 0.015496482141315937, 0.014436016790568829, 0.01313366461545229, 0.012461697682738304, 0.010960035026073456, 0.009777944535017014]","[0.12109693139791489, 0.08466386795043945, 0.06836709380149841, 0.06029392033815384, 0.05167682096362114, 0.056748710572719574, 0.04888186603784561, 0.04571693390607834, 0.0453929677605629, 0.04820326343178749, 0.04349961504340172, 0.04359041154384613, 0.04143110662698746, 0.03807824105024338, 0.03730756789445877, 0.042321037501096725, 0.04006750136613846]",0.03730756789445877,1106.5794354546815,0
26,132,0.00087500660943295,54,17,0,"[0.3146401345729828, 0.14001519978046417, 0.09419669955968857, 0.06999348849058151, 0.04915562644600868, 0.038763873279094696, 0.03148331865668297, 0.025318237021565437, 0.025644831359386444, 0.023889021947979927, 0.02166259102523327, 0.019493654370307922, 0.01646537333726883, 0.015301396138966084, 0.017398115247488022, 0.015393543057143688, 0.014618501998484135]","[0.1069619432091713, 0.1006031259894371, 0.08797796815633774, 0.05887092277407646, 0.05582468584179878, 0.05373990163207054, 0.04239729419350624, 0.055928170680999756, 0.04308711364865303, 0.05453123152256012, 0.043822724372148514, 0.037419695407152176, 0.04201839119195938, 0.05326581001281738, 0.03901366889476776, 0.03700479492545128, 0.033815786242485046]",0.033815786242485046,1105.8527369908988,0
27,137,0.0009022559127891232,57,17,0,"[0.29666945338249207, 0.12992900609970093, 0.08450646698474884, 0.05764245241880417, 0.041998445987701416, 0.03196849673986435, 0.0270792618393898, 0.024711614474654198, 0.024047326296567917, 0.022178415209054947, 0.020245598629117012, 0.019567133858799934, 0.018410932272672653, 0.016413021832704544, 0.014896336011588573, 0.01532837189733982, 0.015168823301792145]","[0.09177316725254059, 0.07318287342786789, 0.09040097147226334, 0.050874367356300354, 0.05054440349340439, 0.05166896432638168, 0.04365592077374458, 0.04189446568489075, 0.04262300580739975, 0.042457304894924164, 0.047109849750995636, 0.040358565747737885, 0.04010758921504021, 0.03866857662796974, 0.038647476583719254, 0.045175787061452866, 0.036872752010822296]",0.036872752010822296,1102.2476930152625,0
28,142,0.0009981154746793418,61,17,0,"[0.32478219270706177, 1.0286457538604736, 1.000056266784668, 1.000067114830017, 1.000077247619629, 1.0000693798065186, 1.0000596046447754, 1.0001003742218018, 1.000120997428894, 1.0000327825546265, 1.0001018047332764, 1.0000990629196167, 1.0000990629196167, 1.0000652074813843, 1.0000706911087036, 1.0000935792922974, 1.000024437904358]","[0.10915789008140564, 0.7326178550720215, 0.7322366833686829, 0.7326008081436157, 0.7320334911346436, 0.7317898273468018, 0.7318520545959473, 0.7319045066833496, 0.7322860360145569, 0.7311802506446838, 0.7314216494560242, 0.7326455116271973, 0.7323063611984253, 0.7330127954483032, 0.7327008247375488, 0.7328599691390991, 0.7337711453437805]",0.10915789008140564,1099.410171246156,0
29,147,0.0011314729353855343,61,17,0,"[0.4571223556995392, 0.18598546087741852, 0.11225225031375885, 0.0767797976732254, 0.05698113515973091, 0.04335334151983261, 0.03668760880827904, 0.031813085079193115, 0.02762307971715927, 0.03154825046658516, 0.025152113288640976, 0.02051628567278385, 0.018927646800875664, 0.01913105882704258, 0.01842755824327469, 0.018691526725888252, 0.018147379159927368]","[0.33907002210617065, 0.08594932407140732, 0.07432588189840317, 0.09835102409124374, 0.051121797412633896, 0.05514506250619888, 0.04573368653655052, 0.045807354152202606, 0.0506746880710125, 0.044585321098566055, 0.04945749416947365, 0.040226876735687256, 0.07100104540586472, 0.04042816534638405, 0.03701226785778999, 0.04238327965140343, 0.03876392915844917]",0.03701226785778999,1099.0076426714659,0
30,152,0.002422330145325341,61,16,0,"[5.923811912536621, 1.0007392168045044, 1.0001485347747803, 1.0000396966934204, 1.000045895576477, 1.000061273574829, 1.0000724792480469, 1.0000640153884888, 1.0000838041305542, 1.0000522136688232, 1.000095248222351, 1.0000584125518799, 1.0001269578933716, 1.0000704526901245, 1.0000205039978027, 1.0003275871276855]","[0.7371459603309631, 0.7341411709785461, 0.7327292561531067, 0.7321742177009583, 0.7322781085968018, 0.7324069142341614, 0.7323592901229858, 0.7315655946731567, 0.7316228151321411, 0.7332406044006348, 0.7315711379051208, 0.7346963286399841, 0.7325814366340637, 0.7318681478500366, 0.7303171157836914, 0.7326839566230774]",0.7303171157836914,1037.6301545668393,0
31,157,0.000422473582451228,60,18,0,"[0.2918968200683594, 0.14987625181674957, 0.1044120341539383, 0.07737484574317932, 0.059481389820575714, 0.045025911182165146, 0.03439148887991905, 0.027763331308960915, 0.023420855402946472, 0.019962646067142487, 0.01938149705529213, 0.01860518753528595, 0.01501334086060524, 0.013329224660992622, 0.014336773194372654, 0.013645787723362446, 0.012568593956530094, 0.009460472501814365]","[0.14210841059684753, 0.09083496779203415, 0.07212959975004196, 0.06238997355103493, 0.09109921753406525, 0.05399434268474579, 0.05194936320185661, 0.05016014724969864, 0.04920347034931183, 0.048241883516311646, 0.05376928672194481, 0.04644335061311722, 0.0575428269803524, 0.04543724283576012, 0.04293385520577431, 0.04492514953017235, 0.0425020232796669, 0.04275444149971008]",0.0425020232796669,1167.484687494114,0
32,164,0.0002824483126002734,58,17,1,"[0.3408861756324768, 0.19739151000976562, 0.15070416033267975, 0.13048656284809113, 0.11529464274644852, 0.10542178153991699, 0.0933244377374649, 0.08646364510059357, 0.0777922123670578, 0.0694034993648529, 0.06296645849943161, 0.05484911426901817, 0.04887304827570915, 0.043746136128902435, 0.03867963328957558, 0.033844511955976486, 0.03135710209608078]","[0.15922577679157257, 0.1333829015493393, 0.10354945063591003, 0.09288293868303299, 0.0980481281876564, 0.08731458336114883, 0.08966554701328278, 0.08847073465585709, 0.162893608212471, 0.2079346626996994, 0.07385286688804626, 0.07371474802494049, 0.07471080124378204, 0.087945356965065, 0.07689959555864334, 0.07170463353395462, 0.07868397980928421]",0.07170463353395462,778.0365777686238,0
33,169,0.0006184315612757482,56,17,0,"[0.3429625332355499, 0.1690569519996643, 0.10776961594820023, 0.07727369666099548, 0.058858152478933334, 0.04499072954058647, 0.03408380225300789, 0.02723541297018528, 0.023183483630418777, 0.02033957466483116, 0.018624456599354744, 0.017520340159535408, 0.016924642026424408, 0.015387031249701977, 0.013842009007930756, 0.013581071980297565, 0.012938691303133965]","[0.14112064242362976, 0.0973815843462944, 0.07441505044698715, 0.06858222186565399, 0.05700027197599411, 0.048708729445934296, 0.0505916103720665, 0.053905993700027466, 0.04866161197423935, 0.04324764758348465, 0.04320245608687401, 0.04424609616398811, 0.04146166890859604, 0.04333043098449707, 0.04703076556324959, 0.03866055980324745, 0.050364263355731964]",0.03866055980324745,1111.8970805369318,0
34,174,0.0009648184982826569,33,18,0,"[0.31321799755096436, 0.12021569162607193, 0.07778278738260269, 0.05534614995121956, 0.04659750685095787, 0.0393008328974247, 0.0341944545507431, 0.03245438262820244, 0.028017515316605568, 0.02539733052253723, 0.024019543081521988, 0.02576216123998165, 0.020678050816059113, 0.01822826638817787, 0.01820402778685093, 0.018844392150640488, 0.017140302807092667, 0.01470914389938116]","[0.09216530621051788, 0.09131038188934326, 0.07123793661594391, 0.057176727801561356, 0.12383762001991272, 0.08090019971132278, 0.044850487262010574, 0.04516444355249405, 0.04267505928874016, 0.044912438839673996, 0.03811091557145119, 0.03921553120017052, 0.0380573645234108, 0.039977554231882095, 0.052085328847169876, 0.034903720021247864, 0.034967564046382904, 0.03152643144130707]",0.03152643144130707,1212.2794304732233,0
35,179,0.0007658598356356499,34,18,0,"[0.29016435146331787, 0.12086736410856247, 0.08323615044355392, 0.05861645191907883, 0.04504186287522316, 0.03621482849121094, 0.03394250199198723, 0.027128001675009727, 0.02478562667965889, 0.02457074634730816, 0.023472344502806664, 0.019302625209093094, 0.0171626266092062, 0.01758064143359661, 0.018454326316714287, 0.014704247005283833, 0.01338239386677742, 0.013119576498866081]","[0.11919514834880829, 0.07589451223611832, 0.054682403802871704, 0.055224500596523285, 0.051964640617370605, 0.05149553343653679, 0.04724722355604172, 0.040337853133678436, 0.04095880314707756, 0.038898956030607224, 0.040910523384809494, 0.040823258459568024, 0.03552857041358948, 0.038970813155174255, 0.0347190722823143, 0.04142101854085922, 0.03648482263088226, 0.034381646662950516]",0.034381646662950516,1205.7680111993104,0
36,184,0.0014394512961174318,33,19,0,"[0.48597708344459534, 0.20406116545200348, 0.14586809277534485, 0.09257277101278305, 0.07016602903604507, 0.05343097820878029, 0.04455241933465004, 0.04050435870885849, 0.040294524282217026, 0.03955473005771637, 0.034904129803180695, 0.036470286548137665, 0.02470884844660759, 0.024701248854398727, 0.02902769297361374, 0.026987718418240547, 0.022162776440382004, 0.0192912295460701, 0.022597623988986015]","[0.21321973204612732, 1.8740066289901733, 0.15094318985939026, 0.22553344070911407, 0.06656956672668457, 0.056773655116558075, 0.0738932266831398, 0.046675100922584534, 0.045672934502363205, 0.0533352866768837, 0.5051987767219543, 0.04376503452658653, 0.04406062886118889, 0.05448096618056297, 0.044279444962739944, 0.0756823718547821, 0.04193703830242157, 0.03650142624974251, 0.0440291203558445]",0.03650142624974251,1287.232099885121,0
37,189,0.0010629393734194602,34,20,0,"[0.2595217823982239, 0.10592561215162277, 0.06684424728155136, 0.05364425852894783, 0.04370425269007683, 0.03568495437502861, 0.031982097774744034, 0.03136637061834335, 0.027231406420469284, 0.02350739762187004, 0.024764584377408028, 0.023205703124403954, 0.0195821113884449, 0.01724305748939514, 0.019836490973830223, 0.019228607416152954, 0.015948031097650528, 0.014695697464048862, 0.013761286623775959, 0.013508941046893597]","[0.1565377414226532, 0.05835959315299988, 0.054753247648477554, 0.06740101426839828, 0.046716801822185516, 0.04072796180844307, 0.042271967977285385, 0.04118539020419121, 0.044309765100479126, 0.05367257818579674, 0.034685589373111725, 0.04007847607135773, 0.03610539436340332, 0.03574708104133606, 0.031306054443120956, 0.031085914000868797, 0.03181764855980873, 0.03212052956223488, 0.04141376167535782, 0.04047460854053497]",0.031085914000868797,1344.387094784528,0
38,194,0.0010256161456149845,36,20,0,"[0.2758435308933258, 0.11379479616880417, 0.07549843192100525, 0.05334292724728584, 0.040282007306814194, 0.03539657220244408, 0.033368706703186035, 0.035614702850580215, 0.025067932903766632, 0.0243630800396204, 0.02259310893714428, 0.02377290651202202, 0.023878727108240128, 0.018275372684001923, 0.01601935550570488, 0.0157883670181036, 0.016908975318074226, 0.01730448380112648, 0.01663222722709179, 0.012381129898130894]","[0.0887226015329361, 0.08980444818735123, 0.06610030680894852, 0.04458760470151901, 0.056512780487537384, 0.09110283851623535, 0.0422525554895401, 0.041810017079114914, 0.05138575658202171, 0.03946228697896004, 0.03703869506716728, 0.03680804371833801, 0.040929749608039856, 0.033623043447732925, 0.03400694206357002, 0.04565662890672684, 0.05677167326211929, 0.04982785880565643, 0.032426588237285614, 0.028947537764906883]",0.028947537764906883,1341.6174336690456,0
