,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
15,89,2.7002382838064883e-05,19,10,1,"[0.34948429465293884, 0.25518202781677246, 0.22464127838611603, 0.20319484174251556, 0.1877957135438919, 0.17406104505062103, 0.16372820734977722, 0.1545119434595108, 0.14506015181541443, 0.13649119436740875]","[0.19736157357692719, 0.16592036187648773, 0.13578498363494873, 0.12836740911006927, 0.12185606360435486, 0.12063084542751312, 0.12277650088071823, 0.13012005388736725, 0.1084071472287178, 0.09825486689805984]",0.09825486689805984,484.6879671830684,0
16,92,1.6403345073969604e-05,39,14,0,"[0.3564961850643158, 0.237446129322052, 0.21023131906986237, 0.19122479856014252, 0.17674431204795837, 0.16627123951911926, 0.15633048117160797, 0.14906607568264008, 0.1416260004043579, 0.13609518110752106, 0.12918628752231598, 0.12457634508609772, 0.11925460398197174, 0.11482348293066025]","[0.1646171659231186, 0.14216479659080505, 0.14836427569389343, 0.13747768104076385, 0.1903628408908844, 0.11438226699829102, 0.11133010685443878, 0.11695808917284012, 0.10646102577447891, 0.10107456147670746, 0.10249919444322586, 0.09953466802835464, 0.09553049504756927, 0.0999278649687767]",0.09553049504756927,940.6635331809521,0
17,97,0.0015893287201153281,47,5,0,"[0.38347339630126953, 0.13248668611049652, 0.09574753791093826, 0.06106753274798393, 0.05628301203250885]","[0.0928080826997757, 0.0661890059709549, 0.07060683518648148, 0.04602915421128273, 0.06546185165643692]",0.04602915421128273,334.91056340094656,0
18,99,0.0007730022254557151,52,17,0,"[0.2831502854824066, 0.12688161432743073, 0.08189332485198975, 0.05620699003338814, 0.04219814017415047, 0.03148096799850464, 0.026086876168847084, 0.02335129678249359, 0.025946907699108124, 0.036452315747737885, 0.019289474934339523, 0.016422707587480545, 0.016040388494729996, 0.01650886796414852, 0.01758936606347561, 0.01593898795545101, 0.014022145420312881]","[0.123545803129673, 0.10998593270778656, 0.0672457367181778, 0.06271721422672272, 0.05141438543796539, 0.055026356130838394, 0.06443271785974503, 0.18975001573562622, 0.6969920992851257, 0.05959662050008774, 0.038751307874917984, 0.04197456315159798, 0.043616633862257004, 0.038943588733673096, 0.03945634141564369, 0.04180941730737686, 0.04091992974281311]",0.038751307874917984,1114.521200031042,0
19,105,0.0006879201284327776,34,9,0,"[0.2872587740421295, 0.11979477852582932, 0.07618377357721329, 0.05451781302690506, 0.039916761219501495, 0.033510733395814896, 0.027264416217803955, 0.027503767982125282, 0.024453260004520416]","[0.09799093753099442, 0.06763076782226562, 0.06510288268327713, 0.051439251750707626, 0.045568857342004776, 0.052174557000398636, 0.04225160554051399, 0.036730509251356125, 0.03828631713986397]",0.036730509251356125,612.6061294090468,0
20,110,0.0004794052082388659,55,9,0,"[0.2806302309036255, 0.13754631578922272, 0.1005275547504425, 0.07291565090417862, 0.05444488674402237, 0.04119650647044182, 0.031688738614320755, 0.024961883202195168, 0.022045347839593887]","[0.10083857923746109, 0.12320376187562943, 0.07688485085964203, 0.08157364279031754, 0.06833363324403763, 0.06706123054027557, 0.06600852310657501, 0.05335712432861328, 0.05075624957680702]",0.05075624957680702,590.3945970039349,0
21,113,0.0007083094302517669,58,18,0,"[0.3134995102882385, 0.12444574385881424, 0.08126738667488098, 0.05468524619936943, 0.040889520198106766, 0.0311435516923666, 0.027910374104976654, 0.02623698301613331, 0.022825872525572777, 0.019696174189448357, 0.018016062676906586, 0.015515129081904888, 0.01716853678226471, 0.01661681942641735, 0.014793779700994492, 0.01381256990134716, 0.012560167349874973, 0.014788766391575336]","[0.10018464922904968, 0.07335211336612701, 0.0730852484703064, 0.110508032143116, 0.04897746071219444, 0.04762726277112961, 0.04918771982192993, 0.050534818321466446, 0.046611446887254715, 0.03913893178105354, 0.03981860727071762, 0.03755655884742737, 0.04141807556152344, 0.04385333135724068, 0.04440520703792572, 0.03678588941693306, 0.04160349816083908, 0.0399944894015789]",0.03678588941693306,1170.3140300691593,0
22,117,0.0006901349729378839,58,18,0,"[0.2914147973060608, 0.1351032257080078, 0.09087291359901428, 0.06213418021798134, 0.04398505389690399, 0.03337983787059784, 0.028030958026647568, 0.02556801587343216, 0.023582687601447105, 0.020189978182315826, 0.01925181970000267, 0.01758394204080105, 0.01556242536753416, 0.01500838901847601, 0.01490339171141386, 0.013777825981378555, 0.012874525040388107, 0.01250096969306469]","[0.10203001648187637, 0.0776827484369278, 0.10031544417142868, 0.06210367754101753, 0.05952517315745354, 0.05866169556975365, 0.05106285586953163, 0.10885351151227951, 0.053102269768714905, 0.04598984867334366, 0.050676025450229645, 0.0420183464884758, 0.048452865332365036, 0.04390666261315346, 0.042105305939912796, 0.04628244787454605, 0.04260234907269478, 0.04156490042805672]",0.04156490042805672,1171.1037753520068,0
23,122,0.0003340510061419793,60,18,0,"[0.2779603600502014, 0.14213813841342926, 0.10650122910737991, 0.08451014757156372, 0.06489817798137665, 0.0494023822247982, 0.0375685915350914, 0.029814356938004494, 0.0249786414206028, 0.02155214548110962, 0.017710598185658455, 0.017254717648029327, 0.016611866652965546, 0.015737058594822884, 0.015007708221673965, 0.013279239647090435, 0.01259981282055378, 0.010760310105979443]","[0.1431020349264145, 0.10500331968069077, 0.09830565005540848, 0.06688269227743149, 0.0709727555513382, 0.06138594448566437, 0.0623556524515152, 0.0607733428478241, 0.06069262698292732, 0.058303795754909515, 0.06289136409759521, 0.05667310208082199, 0.05376182869076729, 0.057133749127388, 0.054685745388269424, 0.052618373185396194, 0.052894800901412964, 0.052383340895175934]",0.052383340895175934,1168.7308260151185,0
24,127,0.0005767394459441475,54,19,0,"[0.2868547737598419, 0.14688748121261597, 0.10086391121149063, 0.07419417053461075, 0.05269746482372284, 0.039744287729263306, 0.030184485018253326, 0.024589138105511665, 0.02148730866611004, 0.018688198179006577, 0.018342966213822365, 0.018463758751749992, 0.015665395185351372, 0.014205088838934898, 0.01467923354357481, 0.014102269895374775, 0.012026249431073666, 0.01185913011431694, 0.01061923522502184]","[0.11416791379451752, 0.09083785861730576, 0.07234537601470947, 0.08199795335531235, 0.055329639464616776, 0.05873425304889679, 0.054615866392850876, 0.048862356692552567, 0.050195470452308655, 0.05289988964796066, 0.05596582219004631, 0.045999810099601746, 0.05050632357597351, 0.044889844954013824, 0.04420379921793938, 0.043733131140470505, 0.0430135652422905, 0.04065609723329544, 0.044421255588531494]",0.04065609723329544,1241.7202262440696,0
25,133,0.0008432660137697207,57,17,0,"[0.2984592914581299, 0.12264984101057053, 0.07720569521188736, 0.05274973437190056, 0.03597455844283104, 0.02755472995340824, 0.0222664512693882, 0.020399075001478195, 0.018528509885072708, 0.02001248113811016, 0.0186676774173975, 0.015394363552331924, 0.014947261661291122, 0.013826929032802582, 0.013772291131317616, 0.012556303292512894, 0.01224832609295845]","[0.0888998880982399, 0.09677527844905853, 0.058283571153879166, 0.051278598606586456, 0.0505150631070137, 0.044830285012722015, 0.04066979140043259, 0.04206268861889839, 0.04035034403204918, 0.056439485400915146, 0.040305037051439285, 0.03686337545514107, 0.039679594337940216, 0.03727852180600166, 0.03391721099615097, 0.03509444370865822, 0.03425084799528122]",0.03391721099615097,1107.3571619961876,0
26,138,0.0008553445938354597,57,17,0,"[0.29936397075653076, 0.13943073153495789, 0.0908576026558876, 0.06273208558559418, 0.04875204339623451, 0.03699129447340965, 0.028252698481082916, 0.02488839253783226, 0.024353910237550735, 0.02379133366048336, 0.021162942051887512, 0.01995028555393219, 0.019530093297362328, 0.02253592759370804, 0.015386607497930527, 0.012923709116876125, 0.011669054627418518]","[0.12656833231449127, 0.08017106354236603, 0.06724090129137039, 0.053503621369600296, 0.05130621790885925, 0.04993850365281105, 0.04801486060023308, 0.05292303487658501, 0.041002944111824036, 0.04605497419834137, 0.03811778873205185, 0.040871135890483856, 0.04211892560124397, 0.03812215477228165, 0.03930998221039772, 0.03406544774770737, 0.034878723323345184]",0.03406544774770737,1106.3237804011442,0
27,143,0.0010260322522874276,58,17,0,"[0.8958233594894409, 1.0048871040344238, 1.0001435279846191, 1.0000615119934082, 1.0000773668289185, 1.0001192092895508, 1.0000874996185303, 1.000075340270996, 1.0001081228256226, 1.000091552734375, 1.0000762939453125, 1.0001033544540405, 1.000105381011963, 1.0000522136688232, 1.0001078844070435, 1.000111699104309, 1.0000858306884766]","[0.7698450684547424, 0.7343428730964661, 0.7330420017242432, 0.731889009475708, 0.73280268907547, 0.7329122424125671, 0.7324600219726562, 0.7326470613479614, 0.7327507138252258, 0.7315691709518433, 0.7331387400627136, 0.7330495119094849, 0.7330557703971863, 0.7335858941078186, 0.7325719594955444, 0.7327281832695007, 0.7317850589752197]",0.7315691709518433,1105.518900360912,0
28,148,0.0013037375180328182,61,17,0,"[0.6498931050300598, 1.0000704526901245, 1.0000755786895752, 1.0000540018081665, 1.000131368637085, 1.000083565711975, 1.000064492225647, 1.0000921487808228, 1.0001193284988403, 1.0000841617584229, 1.000133752822876, 1.0000380277633667, 1.000098466873169, 1.0000958442687988, 1.000084400177002, 1.0001100301742554, 1.0001628398895264]","[0.7319777011871338, 0.7329182624816895, 0.732265830039978, 0.7312197685241699, 0.7322839498519897, 0.7331566214561462, 0.7312572002410889, 0.731549859046936, 0.7323777079582214, 0.7327932119369507, 0.7320173978805542, 0.731309711933136, 0.7325823307037354, 0.7334258556365967, 0.7338756918907166, 0.7321961522102356, 0.7322311401367188]",0.7312197685241699,1103.456215668004,0
29,153,0.0021561989906174806,62,16,0,"[1.2147061824798584, 250.4457550048828, 1.206489086151123, 1.156476616859436, 1.1067570447921753, 1.0637879371643066, 1.032103180885315, 1.013033390045166, 1.003903865814209, 1.0008372068405151, 1.0001493692398071, 1.0000578165054321, 1.000022530555725, 0.9999853372573853, 1.000083088874817, 1.0001004934310913]","[0.4564346373081207, 1.019357681274414, 0.9652251601219177, 0.9064194560050964, 0.8505581021308899, 0.8036780953407288, 0.7700145840644836, 0.7495279908180237, 0.7389856576919556, 0.7346209287643433, 0.7331469655036926, 0.7326653599739075, 0.7330242991447449, 0.7316595911979675, 0.7324162125587463, 0.7319974303245544]",0.4564346373081207,1036.9633162780665,0
30,158,0.00043506525086266375,53,18,0,"[0.2698160409927368, 0.13442136347293854, 0.09926223754882812, 0.07628525793552399, 0.05709864944219589, 0.04301808401942253, 0.03357930853962898, 0.027348672971129417, 0.023501340299844742, 0.020356183871626854, 0.019463559612631798, 0.018237978219985962, 0.016494600102305412, 0.014658010564744473, 0.014136708341538906, 0.01351282186806202, 0.01211700402200222, 0.010519967414438725]","[0.1348121613264084, 0.08687283843755722, 0.07561814039945602, 0.07085715234279633, 0.06820715218782425, 0.0778472051024437, 0.057756632566452026, 0.05878853797912598, 0.0605662502348423, 0.05482012405991554, 0.056278813630342484, 0.05323874205350876, 0.05270640552043915, 0.04882565885782242, 0.05173032358288765, 0.04883827641606331, 0.04999680817127228, 0.04846970736980438]",0.04846970736980438,1176.088660274865,0
31,165,0.0007337744033671127,56,18,0,"[0.2853536009788513, 0.1347050666809082, 0.08319384604692459, 0.05615328624844551, 0.041096169501543045, 0.03269196301698685, 0.029060598462820053, 0.023569751530885696, 0.02019784413278103, 0.018568675965070724, 0.020838387310504913, 0.018027234822511673, 0.016183460131287575, 0.015482238493859768, 0.013796071521937847, 0.014196589589118958, 0.014104515314102173, 0.01595921255648136]","[0.10438447445631027, 0.07518916577100754, 0.05794748291373253, 0.07331442832946777, 0.05061090737581253, 0.14048564434051514, 0.04064369201660156, 0.042053498327732086, 0.0672825425863266, 0.0391371063888073, 0.0388498529791832, 0.039240628480911255, 0.05434952676296234, 0.03798873350024223, 0.07876976579427719, 0.0352131649851799, 0.041301045566797256, 0.033940576016902924]",0.033940576016902924,1172.7431439419743,0
32,170,0.0006471621916327998,56,17,0,"[0.30747660994529724, 0.1382400393486023, 0.09852737188339233, 0.06853217631578445, 0.05282451957464218, 0.037810713052749634, 0.02927265502512455, 0.025237755849957466, 0.022188881412148476, 0.02026350423693657, 0.01777791976928711, 0.017117688432335854, 0.01653083972632885, 0.017080245539546013, 0.014599567279219627, 0.011430413462221622, 0.01035107858479023]","[0.1621159166097641, 0.07992332428693771, 0.07397916913032532, 0.05058367922902107, 0.06036467105150223, 0.05185577645897865, 0.1715940535068512, 0.052353158593177795, 0.0726732611656189, 0.051399216055870056, 0.04080940783023834, 0.03937378525733948, 0.04688067361712456, 0.03792537748813629, 0.042857248336076736, 0.03719541057944298, 0.038929954171180725]",0.03719541057944298,1108.6176108480431,0
33,175,0.0010587144132578232,33,18,0,"[0.29533517360687256, 0.11714019626379013, 0.0826478898525238, 0.060943543910980225, 0.050027795135974884, 0.04282188415527344, 0.03929567337036133, 0.03446190431714058, 0.030588900670409203, 0.027154790237545967, 0.02671625465154648, 0.028539808467030525, 0.02230917476117611, 0.021341724321246147, 0.018563419580459595, 0.020924478769302368, 0.018790582194924355, 0.01677815057337284]","[0.10799238830804825, 0.38685059547424316, 0.06483343243598938, 0.08439382165670395, 0.054861847311258316, 0.049688681960105896, 0.05756790563464165, 0.0413578636944294, 0.041840746998786926, 0.04267904907464981, 0.03676394000649452, 0.05092031508684158, 0.03627157583832741, 0.040266312658786774, 0.03843311965465546, 0.03992578014731407, 0.03481445461511612, 0.03524171933531761]",0.03481445461511612,1221.8383027610835,0
34,180,0.0010869003459758138,32,19,0,"[0.28993186354637146, 0.11005589365959167, 0.09127338230609894, 0.06693830341100693, 0.04375587776303291, 0.03819701820611954, 0.03349476307630539, 0.04051441326737404, 0.026411915197968483, 0.022862305864691734, 0.022427909076213837, 0.022396348416805267, 0.022471725940704346, 0.026055308058857918, 0.015918012708425522, 0.015044364146888256, 0.015443120151758194, 0.01986280083656311, 0.013201863504946232]","[0.2018761783838272, 0.054059386253356934, 0.16954967379570007, 0.05711404234170914, 0.04564071074128151, 0.04503598436713219, 0.03819544240832329, 0.04034564644098282, 0.03686272352933884, 0.0351269505918026, 0.035132963210344315, 0.049079954624176025, 0.07053537666797638, 0.02949521504342556, 0.03132330998778343, 0.031107667833566666, 0.03753621131181717, 0.029875125735998154, 0.030236804857850075]",0.02949521504342556,1295.1149930229876,0
35,185,0.001492918229150225,32,19,0,"[0.416677325963974, 0.19026832282543182, 0.11550100147724152, 0.08586381375789642, 0.061558280140161514, 0.053725358098745346, 0.048643868416547775, 0.04968715086579323, 0.03878198564052582, 0.03615516051650047, 0.03449477255344391, 0.03130842372775078, 0.0307607538998127, 0.028452148661017418, 0.026498109102249146, 0.027089549228549004, 0.02907637134194374, 0.024635206907987595, 0.022814474999904633]","[0.3672189712524414, 0.11102986335754395, 0.0978245660662651, 0.06203790754079819, 0.053501784801483154, 0.05835422873497009, 0.04671429842710495, 0.04981192201375961, 0.04822926223278046, 0.0627865418791771, 0.04395320639014244, 0.04314899072051048, 0.04736761748790741, 0.04040513187646866, 0.040351297706365585, 0.04179655387997627, 0.03966018557548523, 0.03721296414732933, 0.03757065534591675]",0.03721296414732933,1293.3802781910636,0
36,190,0.0010430066492591423,35,20,0,"[0.4265075922012329, 0.20596246421337128, 0.12995436787605286, 0.09238322079181671, 0.06875942647457123, 0.05099460110068321, 0.043922651559114456, 0.04090385138988495, 0.03644385188817978, 0.029513640329241753, 0.028127184137701988, 0.026958759874105453, 0.02475525438785553, 0.023361917585134506, 0.021800292655825615, 0.019930850714445114, 0.019863083958625793, 0.01734745316207409, 0.018447449430823326, 0.019395951181650162]","[0.4701128304004669, 0.1245647743344307, 0.08509282022714615, 0.05914239585399628, 0.07921911776065826, 0.05022912845015526, 0.050678666681051254, 0.15549789369106293, 0.04599396511912346, 0.04228992760181427, 0.04237892106175423, 0.039334412664175034, 0.04431461542844772, 0.044432133436203, 0.03994651883840561, 0.048173945397138596, 0.04025695100426674, 0.04284356161952019, 0.03502768278121948, 0.038298845291137695]",0.03502768278121948,1352.5134623588528,0
37,195,0.0010829037913339676,35,20,0,"[1.0000678300857544, 1.000170111656189, 1.0001152753829956, 1.0001155138015747, 1.0001002550125122, 1.0001521110534668, 1.0001379251480103, 1.0001132488250732, 1.0000813007354736, 0.9999699592590332, 1.00016450881958, 1.0001094341278076, 1.0000884532928467, 1.0001736879348755, 1.0000945329666138, 1.000133991241455, 1.0000898838043213, 1.0000665187835693, 1.00014328956604, 1.000113844871521]","[0.7307052612304688, 0.7323392629623413, 0.7330809831619263, 0.7310762405395508, 0.7319633364677429, 0.7321260571479797, 0.7323045134544373, 0.7312004566192627, 0.7308500409126282, 0.7343636751174927, 0.7327246069908142, 0.7315678000450134, 0.7335206270217896, 0.7331916093826294, 0.730902373790741, 0.7317449450492859, 0.731172502040863, 0.7346185445785522, 0.7321368455886841, 0.7329292893409729]",0.7307052612304688,1352.4724861700088,0
