,Unnamed: 0,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
5,5,26,0.0010380898673481,26,14,2,"[0.4358132779598236, 0.21941734850406647, 0.15017808973789215, 0.14263540506362915, 0.1073015034198761, 0.09324768930673599, 0.0824427381157875, 0.08148085325956345, 0.0706164762377739, 0.06493960320949554, 0.059760931879282, 0.05809144303202629, 0.05135123059153557, 0.05003313720226288]","[0.1793401539325714, 0.10415014624595642, 0.5760504007339478, 0.12785297632217407, 0.07470224797725677, 0.08795003592967987, 0.06582237780094147, 0.11368927359580994, 0.06230578199028969, 0.12492585182189941, 0.07354442030191422, 0.0638497918844223, 0.07097094506025314, 0.06584712117910385]",0.0623057819902896,842.0423794160597,0
6,6,27,3.373031755602685e-05,48,7,3,"[0.3886887729167938, 0.28109508752822876, 0.24851848185062408, 0.22540079057216644, 0.20590463280677795, 0.18935923278331757, 0.1753883957862854]","[0.19182245433330536, 0.1858697086572647, 0.1494816690683365, 0.14030632376670837, 0.13803251087665558, 0.17641137540340424, 0.1222338005900383]",0.1222338005900383,439.3592956401408,0
4,4,28,2.035752949475581e-06,17,11,2,"[0.6980805993080139, 0.39884740114212036, 0.3421522378921509, 0.32325422763824463, 0.31163832545280457, 0.3033571243286133, 0.2961154878139496, 0.29043781757354736, 0.2851450741291046, 0.28007930517196655, 0.27569901943206787]","[0.3249272406101227, 0.23882567882537842, 0.22022370994091034, 0.20825061202049255, 0.20210273563861847, 0.196905255317688, 0.1914268583059311, 0.18744006752967834, 0.18607111275196075, 0.1828787624835968, 0.17848823964595795]",0.1784882396459579,683.2258246876299,0
6,6,29,0.000705748486921,57,16,0,"[0.2932344079017639, 0.1340181976556778, 0.09241148829460144, 0.06345347315073013, 0.04672831669449806, 0.03374870494008064, 0.027175169438123703, 0.02333913743495941, 0.020969152450561523, 0.018589403480291367, 0.020236747339367867, 0.0174786988645792, 0.015038913115859032, 0.013077085837721825, 0.013211329467594624, 0.013669545762240887]","[0.11241816729307175, 0.07424336671829224, 0.06290299445390701, 0.05075516551733017, 0.0637144148349762, 0.048137277364730835, 0.060744620859622955, 0.04770216718316078, 0.04141134396195412, 0.040873754769563675, 0.04645301029086113, 0.041551847010850906, 0.040068089962005615, 0.03846883401274681, 0.040778595954179764, 0.03841639682650566]",0.0384163968265056,1040.9631863418035,0
7,7,30,4.967241127365418e-06,38,17,3,"[0.6384778022766113, 0.3633449673652649, 0.3316165804862976, 0.31818804144859314, 0.3086088001728058, 0.3008200228214264, 0.2932868003845215, 0.28675898909568787, 0.28059718012809753, 0.27474766969680786, 0.2695674002170563, 0.26526257395744324, 0.2612963318824768, 0.2561900019645691, 0.2519892752170563, 0.2478693127632141, 0.24356456100940704]","[0.27110567688941956, 0.2266400158405304, 0.21306340396404266, 0.20412535965442657, 0.20044171810150146, 0.1941855251789093, 0.20090244710445404, 0.18421468138694763, 0.1792684644460678, 0.1783934086561203, 0.17433083057403564, 0.17589034140110016, 0.16684290766716003, 0.16580185294151306, 0.16432736814022064, 0.15907657146453857, 0.15846358239650726]",0.1584635823965072,1083.7343013435602,0
5,5,31,9.691826152212932e-06,48,15,1,"[0.5291181206703186, 0.3175293803215027, 0.2909330129623413, 0.2748976945877075, 0.2629411816596985, 0.2533681094646454, 0.24479785561561584, 0.23823294043540955, 0.23266668617725372, 0.22733047604560852, 0.2221466302871704, 0.21823298931121826, 0.2141023576259613, 0.21089084446430206, 0.20761166512966156]","[0.2228763997554779, 0.20956625044345856, 0.18102365732192993, 0.1751949042081833, 0.16674648225307465, 0.15922851860523224, 0.15707466006278992, 0.16690699756145477, 0.14926359057426453, 0.1473534256219864, 0.1412307769060135, 0.14137257635593414, 0.1473817676305771, 0.13698744773864746, 0.1346803456544876]",0.1346803456544876,690.5958905420266,0
6,6,32,0.0053826566363724,27,12,3,"[1.040712594985962, 1.0004159212112427, 1.0005007982254028, 1.000485897064209, 1.000522494316101, 1.0003962516784668, 1.0007673501968384, 1.0003468990325928, 1.0005613565444946, 1.000585913658142, 1.0002790689468384, 1.000679612159729]","[0.7303242683410645, 0.7327736020088196, 0.7423190474510193, 0.7339696884155273, 0.7336045503616333, 0.7289742231369019, 0.7340553998947144, 0.7318020462989807, 0.7317409515380859, 0.7332160472869873, 0.739412248134613, 0.7338998317718506]",0.7289742231369019,790.3374644960277,0
5,5,33,0.0035605813904616,45,5,1,"[1.0021010637283325, 1.0003514289855957, 1.0002961158752441, 1.0003550052642822, 1.000306487083435]","[0.733400285243988, 0.7346956729888916, 0.7357403635978699, 0.7320030331611633, 0.7314801216125488]",0.7314801216125488,231.56168771907687,0
6,6,34,1.5626356725179543e-05,47,16,4,"[0.4750679135322571, 0.30033132433891296, 0.2726558744907379, 0.2535136938095093, 0.24029606580734253, 0.228672593832016, 0.21867196261882782, 0.20929333567619324, 0.20085600018501282, 0.19285914301872253, 0.18539927899837494, 0.17868322134017944, 0.1725275069475174, 0.16629305481910706, 0.16083332896232605, 0.15640100836753845]","[0.20745904743671417, 0.1808996945619583, 0.16794085502624512, 0.1580396145582199, 0.1486753523349762, 0.14428314566612244, 0.14022253453731537, 0.1407822221517563, 0.12877386808395386, 0.12393956631422043, 0.12020913511514664, 0.11560723930597305, 0.11362220346927643, 0.11171356588602066, 0.12150225788354874, 0.10507161915302277]",0.1050716191530227,1037.695849498734,0
6,6,35,0.0048034103056734,17,20,4,"[1.010164499282837, 1.000643253326416, 1.0007702112197876, 1.000443458557129, 1.0005966424942017, 1.0005635023117065, 1.0007190704345703, 1.0006914138793945, 1.0006873607635498, 1.000738501548767, 1.0005877017974854, 1.0006812810897827, 1.0007342100143433, 1.000655174255371, 1.0005378723144531, 1.0006006956100464, 1.0007654428482056, 1.0004868507385254, 1.0005160570144653, 1.000591516494751]","[0.7349287271499634, 0.735152006149292, 0.7306023836135864, 0.7312025427818298, 0.7288118004798889, 0.7403714060783386, 0.7311668395996094, 0.7319085001945496, 0.7334147691726685, 0.7313336730003357, 0.7333691716194153, 0.7296817898750305, 0.734727144241333, 0.7297590374946594, 0.7307332158088684, 0.7319453954696655, 0.7321420311927795, 0.7307045459747314, 0.7371424436569214, 0.737909734249115]",0.7288118004798889,1461.7609008741565,0
